year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2011,060301,chełmski,Miasto Rejowiec Fabryczny,4 598,3 668,"37,10",1 254
2011,060302,chełmski,Gmina Białopole,3 274,2 659,"35,05",835
2011,060303,chełmski,Gmina Chełm,13 736,10 770,"40,99",4 167
2011,060304,chełmski,Gmina Dorohusk,6 897,5 571,"35,70",1 829
2011,060305,chełmski,Gmina Dubienka,2 607,2 187,"34,39",700
2011,060306,chełmski,Gmina Kamień,4 120,3 217,"37,80",1 112
2011,060307,chełmski,Gmina Leśniowice,3 981,3 192,"30,83",925
2011,060308,chełmski,Gmina Rejowiec Fabryczny,4 497,3 615,"30,57",1 001
2011,060309,chełmski,Gmina Ruda-Huta,4 806,3 829,"33,25",1 153
2011,060310,chełmski,Gmina Sawin,5 862,4 684,"36,19",1 555
2011,060311,chełmski,Gmina Siedliszcze,7 101,5 672,"30,50",1 536
2011,060312,chełmski,Gmina Wierzbica,5 503,4 313,"40,06",1 552
2011,060313,chełmski,Gmina Wojsławice,4 115,3 326,"33,13",1 027
2011,060314,chełmski,Gmina Żmudź,3 349,2 682,"33,15",834
2011,060315,chełmski,Gmina Rejowiec,6 758,5 430,"31,62",1 586
2011,060401,hrubieszowski,Miasto Hrubieszów,18 978,15 715,"43,40",6 493
2011,060402,hrubieszowski,Gmina Dołhobyczów,6 237,5 040,"31,55",1 497
2011,060403,hrubieszowski,Gmina Horodło,5 725,4 630,"30,63",1 273
2011,060404,hrubieszowski,Gmina Hrubieszów,10 918,8 551,"32,67",2 612
2011,060405,hrubieszowski,Gmina Mircze,7 784,6 521,"30,85",1 910
2011,060406,hrubieszowski,Gmina Trzeszczany,4 700,3 800,"33,05",1 155
2011,060407,hrubieszowski,Gmina Uchanie,5 023,4 123,"35,65",1 353
2011,060408,hrubieszowski,Gmina Werbkowice,10 327,8 222,"35,02",2 702
2011,060501,janowski,Gmina Batorz,3 572,2 791,"48,30",1 298
2011,060502,janowski,Gmina Chrzanów,3 157,2 507,"52,21",1 271
2011,060503,janowski,Gmina Dzwola,6 704,5 338,"48,93",2 499
2011,060504,janowski,Gmina Godziszów,6 227,4 866,"61,73",2 895
2011,060505,janowski,Gmina Janów Lubelski,16 503,13 326,"51,46",6 644
2011,060506,janowski,Gmina Modliborzyce,7 389,5 869,"42,29",2 373
2011,060507,janowski,Gmina Potok Wielki,4 997,3 879,"37,92",1 388
2011,060601,krasnostawski,Miasto Krasnystaw,19 731,16 545,"45,14",7 089
2011,060602,krasnostawski,Gmina Fajsławice,4 951,4 008,"41,49",1 564
2011,060603,krasnostawski,Gmina Gorzków,3 823,3 250,"39,08",1 200
2011,060604,krasnostawski,Gmina Izbica,8 760,7 193,"37,04",2 489
2011,060605,krasnostawski,Gmina Krasnystaw,9 061,7 384,"36,35",2 539
2011,060606,krasnostawski,Gmina Kraśniczyn,4 067,3 465,"39,88",1 304
2011,060607,krasnostawski,Gmina Łopiennik Górny,4 227,3 476,"33,72",1 082
2011,060609,krasnostawski,Gmina Rudnik,3 404,2 816,"33,20",887
2011,060610,krasnostawski,Gmina Siennica Różana,4 258,3 473,"42,87",1 419
2011,060611,krasnostawski,Gmina Żółkiewka,5 979,4 981,"36,60",1 672
2011,060701,kraśnicki,Miasto Kraśnik,36 005,29 902,"52,09",14 881
2011,060702,kraśnicki,Gmina Annopol,9 238,7 366,"39,08",2 659
2011,060703,kraśnicki,Gmina Dzierzkowice,5 510,4 359,"43,04",1 776
2011,060704,kraśnicki,Gmina Gościeradów,7 478,5 814,"35,62",1 920
2011,060705,kraśnicki,Gmina Kraśnik,7 369,5 764,"45,94",2 522
2011,060706,kraśnicki,Gmina Szastarka,6 129,4 888,"41,41",1 925
2011,060707,kraśnicki,Gmina Trzydnik Duży,6 803,5 481,"39,17",2 044
2011,060708,kraśnicki,Gmina Urzędów,8 842,7 000,"45,04",2 944
2011,060709,kraśnicki,Gmina Wilkołaz,5 536,4 379,"49,97",2 111
2011,060710,kraśnicki,Gmina Zakrzówek,6 949,5 610,"41,59",2 260
2011,060801,lubartowski,Miasto Lubartów,22 664,18 383,"53,07",9 381
2011,060802,lubartowski,Gmina Abramów,4 310,3 445,"43,72",1 415
2011,060803,lubartowski,Gmina Firlej,6 058,4 778,"37,42",1 653
2011,060804,lubartowski,Gmina Jeziorzany,3 044,2 464,"36,61",832
2011,060805,lubartowski,Gmina Kamionka,6 445,5 121,"40,13",1 912
2011,060806,lubartowski,Gmina Kock,6 938,5 456,"40,60",2 117
2011,060807,lubartowski,Gmina Lubartów,10 763,8 343,"45,02",3 579
2011,060808,lubartowski,Gmina Michów,6 357,5 106,"40,46",1 940
2011,060809,lubartowski,Gmina Niedźwiada,6 472,5 062,"42,89",2 049
2011,060810,lubartowski,Gmina Ostrów Lubelski,5 536,4 394,"44,74",1 868
2011,060811,lubartowski,Gmina Ostrówek,4 173,3 261,"36,49",1 137
2011,060812,lubartowski,Gmina Serniki,4 912,3 882,"45,23",1 617
2011,060813,lubartowski,Gmina Uścimów,3 402,2 712,"41,74",1 077
2011,060901,lubelski,Gmina Bełżyce,13 652,10 895,"45,76",4 776
2011,060902,lubelski,Gmina Borzechów,3 892,3 186,"50,41",1 528
2011,060903,lubelski,Gmina Bychawa,12 278,9 771,"41,11",3 773
2011,060904,lubelski,Gmina Garbów,8 914,7 101,"43,35",2 921
2011,060905,lubelski,Gmina Głusk,8 648,6 666,"50,75",3 252
2011,060906,lubelski,Gmina Jabłonna,7 792,6 184,"37,74",2 213
2011,060907,lubelski,Gmina Jastków,12 871,10 014,"51,77",4 969
2011,060908,lubelski,Gmina Konopnica,11 924,9 662,"53,60",5 015
2011,060909,lubelski,Gmina Krzczonów,4 786,4 067,"37,10",1 421
2011,060910,lubelski,Gmina Niedrzwica Duża,11 340,8 784,"49,54",4 138
2011,060911,lubelski,Gmina Niemce,17 489,13 635,"49,12",6 413
2011,060912,lubelski,Gmina Strzyżewice,7 571,6 027,"41,93",2 421
2011,060913,lubelski,Gmina Wojciechów,5 951,4 756,"37,80",1 710
2011,060914,lubelski,Gmina Wólka,10 111,7 690,"50,10",3 700
2011,060915,lubelski,Gmina Wysokie,4 891,3 997,"39,88",1 510
2011,060916,lubelski,Gmina Zakrzew,3 441,2 654,"38,02",949
2011,061001,łęczyński,Gmina Cyców,7 857,6 051,"37,38",2 134
2011,061002,łęczyński,Gmina Ludwin,5 208,4 051,"38,48",1 442
2011,061003,łęczyński,Gmina Łęczna,24 370,19 666,"48,11",9 064
2011,061004,łęczyński,Gmina Milejów,9 305,7 379,"35,38",2 433
2011,061005,łęczyński,Gmina Puchaczów,5 154,4 145,"41,28",1 636
2011,061006,łęczyński,Gmina Spiczyn,5 427,4 255,"40,56",1 619
2011,061101,łukowski,Miasto Łuków,30 915,24 626,"51,66",12 261
2011,061102,łukowski,Miasto Stoczek Łukowski,2 758,2 177,"52,14",1 084
2011,061103,łukowski,Gmina Adamów,5 971,4 686,"40,42",1 778
2011,061104,łukowski,Gmina Krzywda,10 890,8 192,"37,10",2 762
2011,061105,łukowski,Gmina Łuków,17 532,13 029,"42,51",5 250
2011,061106,łukowski,Gmina Serokomla,4 371,3 430,"33,94",1 080
2011,061107,łukowski,Gmina Stanin,10 018,7 613,"46,84",3 321
2011,061108,łukowski,Gmina Stoczek Łukowski,8 493,6 694,"42,26",2 638
2011,061109,łukowski,Gmina Trzebieszów,7 748,5 868,"47,27",2 653
2011,061110,łukowski,Gmina Wojcieszków,7 210,5 579,"38,05",1 922
2011,061111,łukowski,Gmina Wola Mysłowska,5 220,4 123,"38,44",1 469
2011,061201,opolski,Gmina Chodel,6 896,5 375,"40,00",1 999
2011,061202,opolski,Gmina Józefów nad Wisłą,7 083,5 694,"33,42",1 795
2011,061203,opolski,Gmina Karczmiska,5 938,4 792,"36,35",1 621
2011,061204,opolski,Gmina Łaziska,5 262,4 202,"36,05",1 424
2011,061205,opolski,Gmina Opole Lubelskie,18 203,15 158,"39,60",5 695
2011,061206,opolski,Gmina Poniatowa,15 188,12 359,"42,57",5 026
2011,061207,opolski,Gmina Wilków,4 829,3 902,"42,29",1 521
2011,061301,parczewski,Gmina Dębowa Kłoda,4 155,3 324,"35,08",1 124
2011,061302,parczewski,Gmina Jabłoń,4 113,3 245,"49,49",1 538
2011,061303,parczewski,Gmina Milanów,4 169,3 283,"41,40",1 273
2011,061304,parczewski,Gmina Parczew,15 308,12 422,"44,45",5 251
2011,061305,parczewski,Gmina Podedwórze,1 878,1 545,"41,49",608
2011,061306,parczewski,Gmina Siemień,4 913,3 944,"38,59",1 452
2011,061307,parczewski,Gmina Sosnowica,2 777,2 285,"38,38",819
2011,061401,puławski,Miasto Puławy,49 605,40 479,"54,55",21 463
2011,061402,puławski,Gmina Baranów,4 192,3 447,"43,05",1 392
2011,061403,puławski,Gmina Janowiec,3 721,3 103,"42,64",1 271
2011,061404,puławski,Gmina Kazimierz Dolny,7 067,5 883,"45,08",2 537
2011,061405,puławski,Gmina Końskowola,9 165,7 360,"46,66",3 271
2011,061406,puławski,Gmina Kurów,7 953,6 403,"44,62",2 765
2011,061407,puławski,Gmina Markuszów,3 072,2 476,"46,93",1 104
2011,061408,puławski,Gmina Nałęczów,9 308,8 675,"50,41",4 171
2011,061409,puławski,Gmina Puławy,11 746,9 409,"43,55",3 903
2011,061410,puławski,Gmina Wąwolnica,4 796,3 862,"42,18",1 545
2011,061411,puławski,Gmina Żyrzyn,6 716,5 377,"47,33",2 338
2011,061501,radzyński,Miasto Radzyń Podlaski,16 490,13 349,"51,18",6 523
2011,061502,radzyński,Gmina Borki,6 296,4 836,"36,54",1 660
2011,061503,radzyński,Gmina Czemierniki,4 678,3 697,"53,26",1 898
2011,061504,radzyński,Gmina Kąkolewnica,8 684,6 731,"42,92",2 698
2011,061505,radzyński,Gmina Komarówka Podlaska,4 834,3 876,"45,02",1 618
2011,061506,radzyński,Gmina Radzyń Podlaski,8 256,6 395,"43,22",2 640
2011,061507,radzyński,Gmina Ulan-Majorat,6 292,4 796,"45,02",2 071
2011,061508,radzyński,Gmina Wohyń,7 261,5 814,"39,68",2 183
2011,061601,rycki,Miasto Dęblin,17 263,14 000,"51,11",6 782
2011,061602,rycki,Gmina Kłoczew,7 622,5 939,"43,44",2 453
2011,061603,rycki,Gmina Nowodwór,4 344,3 354,"44,31",1 384
2011,061604,rycki,Gmina Ryki,21 213,17 033,"49,25",8 041
2011,061605,rycki,Gmina Stężyca,5 520,4 496,"49,35",2 081
2011,061606,rycki,Gmina Ułęż,3 437,2 876,"46,97",1 285
2011,061701,świdnicki,Miasto Świdnik,40 185,33 129,"53,50",17 173
2011,061702,świdnicki,Gmina Mełgiew,8 864,6 968,"45,72",3 067
2011,061703,świdnicki,Gmina Piaski,10 648,8 667,"39,07",3 223
2011,061704,świdnicki,Gmina Rybczewice,3 747,3 104,"35,18",1 053
2011,061705,świdnicki,Gmina Trawniki,9 296,7 385,"33,46",2 327
2011,061801,tomaszowski,Miasto Tomaszów Lubelski,20 573,16 985,"46,85",7 688
2011,061802,tomaszowski,Gmina Bełżec,3 530,2 791,"37,19",959
2011,061803,tomaszowski,Gmina Jarczów,3 759,3 012,"38,01",1 065
2011,061804,tomaszowski,Gmina Krynice,3 567,2 902,"39,32",1 072
2011,061805,tomaszowski,Gmina Lubycza Królewska,6 809,5 404,"29,00",1 449
2011,061806,tomaszowski,Gmina Łaszczów,6 657,5 409,"37,49",1 908
2011,061807,tomaszowski,Gmina Rachanie,5 705,4 657,"40,69",1 738
2011,061808,tomaszowski,Gmina Susiec,8 045,6 451,"40,85",2 472
2011,061809,tomaszowski,Gmina Tarnawatka,4 197,3 267,"37,28",1 132
2011,061810,tomaszowski,Gmina Telatyn,4 529,3 612,"39,29",1 351
2011,061811,tomaszowski,Gmina Tomaszów Lubelski,11 292,8 879,"37,83",3 201
2011,061812,tomaszowski,Gmina Tyszowce,6 180,4 972,"34,01",1 573
2011,061813,tomaszowski,Gmina Ulhówek,5 284,4 288,"29,17",1 158
2011,061901,włodawski,Miasto Włodawa,13 772,11 656,"46,61",5 207
2011,061902,włodawski,Gmina Hanna,3 259,2 664,"37,73",939
2011,061903,włodawski,Gmina Hańsk,4 021,3 116,"38,09",1 082
2011,061904,włodawski,Gmina Stary Brus,2 221,1 815,"40,11",689
2011,061905,włodawski,Gmina Urszulin,4 263,3 340,"40,81",1 256
2011,061906,włodawski,Gmina Włodawa,6 072,5 052,"39,37",1 854
2011,061907,włodawski,Gmina Wola Uhruska,4 108,3 411,"36,62",1 188
2011,061908,włodawski,Gmina Wyryki,2 820,2 307,"34,55",743
2011,062001,zamojski,Gmina Adamów,5 026,3 980,"38,84",1 457
2011,062002,zamojski,Gmina Grabowiec,4 563,3 721,"32,79",1 123
2011,062003,zamojski,Gmina Komarów-Osada,5 489,4 474,"44,93",1 884
2011,062004,zamojski,Gmina Krasnobród,7 401,5 808,"49,14",2 666
2011,062005,zamojski,Gmina Łabunie,6 397,4 992,"46,05",2 161
2011,062006,zamojski,Gmina Miączyn,6 275,4 927,"35,88",1 646
2011,062007,zamojski,Gmina Nielisz,5 981,4 884,"34,54",1 568
2011,062008,zamojski,Gmina Radecznica,6 088,5 279,"38,93",1 958
2011,062009,zamojski,Gmina Sitno,6 977,5 519,"41,02",2 144
2011,062010,zamojski,Gmina Skierbieszów,5 584,4 501,"40,79",1 733
2011,062011,zamojski,Gmina Stary Zamość,5 533,4 485,"41,98",1 791
2011,062012,zamojski,Gmina Sułów,4 968,4 055,"33,14",1 258
2011,062013,zamojski,Gmina Szczebrzeszyn,12 061,9 735,"39,03",3 522
2011,062014,zamojski,Gmina Zamość,22 070,17 298,"44,05",7 252
2011,062015,zamojski,Gmina Zwierzyniec,7 203,5 853,"37,11",2 021
2011,066101,Biała Podlaska,Miasto Biała Podlaska,57 123,45 960,"52,83",23 489
2011,066201,Chełm,Miasto Chełm,65 977,55 080,"49,55",26 149
2011,066301,Lublin,Miasto Lublin,331 690,276 983,"57,91",157 203
2011,066401,Zamość,Miasto Zamość,65 566,54 060,"48,50",25 254
2011,080101,gorzowski,Miasto Kostrzyn nad Odrą,17 587,13 918,"43,72",5 705
2011,080102,gorzowski,Gmina Bogdaniec,6 833,5 359,"40,21",2 028
2011,080103,gorzowski,Gmina Deszczno,8 297,6 557,"41,42",2 524
2011,080104,gorzowski,Gmina Kłodawa,7 366,5 824,"52,11",2 861
2011,080105,gorzowski,Gmina Lubiszyn,6 816,5 372,"34,81",1 699
2011,080106,gorzowski,Gmina Santok,7 858,6 206,"39,14",2 248
2011,080107,gorzowski,Gmina Witnica,12 950,10 093,"36,24",3 422
2011,080201,krośnieński,Miasto Gubin,16 749,13 525,"42,31",5 379
2011,080202,krośnieński,Gmina Bobrowice,3 226,2 600,"37,23",855
2011,080203,krośnieński,Gmina Bytnica,2 641,2 099,"29,25",547
2011,080204,krośnieński,Gmina Dąbie,5 101,3 936,"34,60",1 224
2011,080205,krośnieński,Gmina Gubin,7 412,5 936,"33,10",1 799
2011,080206,krośnieński,Gmina Krosno Odrzańskie,18 458,15 005,"42,97",5 998
2011,080207,krośnieński,Gmina Maszewo,2 961,2 334,"25,49",520
2011,080301,międzyrzecki,Gmina Bledzew,4 662,3 725,"33,32",1 166
2011,080302,międzyrzecki,Gmina Międzyrzecz,24 706,20 855,"43,93",8 577
2011,080303,międzyrzecki,Gmina Przytoczna,5 775,4 599,"36,62",1 513
2011,080304,międzyrzecki,Gmina Pszczew,4 227,3 408,"39,94",1 213
2011,080305,międzyrzecki,Gmina Skwierzyna,12 376,10 118,"41,08",3 860
2011,080306,międzyrzecki,Gmina Trzciel,6 506,5 186,"37,22",1 744
2011,080401,nowosolski,Miasto Nowa Sól,39 125,32 311,"46,48",14 316
2011,080402,nowosolski,Gmina Bytom Odrzański,5 519,4 317,"39,98",1 596
2011,080403,nowosolski,Gmina Kolsko,3 305,2 615,"35,49",844
2011,080404,nowosolski,Gmina Kożuchów,16 303,12 870,"37,61",4 521
2011,080405,nowosolski,Gmina Nowa Sól,6 786,5 339,"37,70",1 859
2011,080406,nowosolski,Gmina Nowe Miasteczko,5 469,4 410,"38,21",1 596
2011,080407,nowosolski,Gmina Otyń,6 509,5 042,"37,41",1 748
2011,080408,nowosolski,Gmina Siedlisko,3 594,2 751,"34,24",861
2011,080501,słubicki,Gmina Cybinka,6 872,5 387,"31,93",1 575
2011,080502,słubicki,Gmina Górzyca,4 259,3 266,"35,00",1 017
2011,080503,słubicki,Gmina Ośno Lubuskie,6 575,5 153,"37,47",1 748
2011,080504,słubicki,Gmina Rzepin,9 951,7 829,"39,11",2 821
2011,080505,słubicki,Gmina Słubice,18 865,15 392,"45,72",6 667
2011,080601,strzelecko-drezdenecki,Gmina Dobiegniew,6 957,5 641,"34,55",1 800
2011,080602,strzelecko-drezdenecki,Gmina Drezdenko,17 581,13 984,"39,03",5 114
2011,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,4 243,3 340,"37,01",1 098
2011,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,17 479,13 884,"37,85",4 866
2011,080605,strzelecko-drezdenecki,Gmina Zwierzyn,4 445,3 445,"35,65",1 145
2011,080701,sulęciński,Gmina Krzeszyce,4 637,3 716,"37,27",1 270
2011,080702,sulęciński,Gmina Lubniewice,3 096,2 566,"41,62",936
2011,080703,sulęciński,Gmina Słońsk,4 872,4 134,"36,43",1 353
2011,080704,sulęciński,Gmina Sulęcin,15 876,12 637,"42,51",4 989
2011,080705,sulęciński,Gmina Torzym,6 879,5 535,"33,98",1 726
2011,080801,świebodziński,Gmina Lubrza,3 511,2 743,"36,68",909
2011,080802,świebodziński,Gmina Łagów,5 308,4 282,"36,71",1 425
2011,080803,świebodziński,Gmina Skąpe,5 050,4 198,"37,37",1 457
2011,080804,świebodziński,Gmina Szczaniec,3 974,3 061,"38,68",1 069
2011,080805,świebodziński,Gmina Świebodzin,29 685,23 632,"45,39",10 249
2011,080806,świebodziński,Gmina Zbąszynek,8 338,6 644,"46,19",2 842
2011,080901,zielonogórski,Gmina Babimost,6 268,4 974,"44,35",2 020
2011,080902,zielonogórski,Gmina Bojadła,3 371,2 732,"33,71",827
2011,080903,zielonogórski,Gmina Czerwieńsk,9 561,7 593,"41,50",2 932
2011,080904,zielonogórski,Gmina Kargowa,5 834,4 645,"42,28",1 805
2011,080905,zielonogórski,Gmina Nowogród Bobrzański,9 317,8 254,"39,02",2 901
2011,080906,zielonogórski,Gmina Sulechów,25 966,21 033,"43,92",8 680
2011,080907,zielonogórski,Gmina Świdnica,6 072,4 813,"47,41",2 151
2011,080908,zielonogórski,Gmina Trzebiechów,3 290,2 569,"32,97",733
2011,080909,zielonogórski,Gmina Zabór,3 732,2 948,"42,81",1 182
2011,080910,zielonogórski,Gmina Zielona Góra,17 990,14 141,"50,91",6 853
2011,081001,żagański,Miasto Gozdnica,3 415,2 765,"30,02",777
2011,081002,żagański,Miasto Żagań,26 031,21 268,"44,98",9 117
2011,081003,żagański,Gmina Brzeźnica,3 920,2 971,"36,42",991
2011,081004,żagański,Gmina Iłowa,7 071,5 759,"35,94",1 909
2011,081005,żagański,Gmina Małomice,5 416,4 404,"34,36",1 403
2011,081006,żagański,Gmina Niegosławice,4 689,3 647,"32,85",1 073
2011,081007,żagański,Gmina Szprotawa,21 705,17 342,"36,52",5 921
2011,081008,żagański,Gmina Wymiarki,2 419,1 975,"31,24",557
2011,081009,żagański,Gmina Żagań,7 114,5 535,"35,95",1 850
2011,081101,żarski,Miasto Łęknica,2 593,2 018,"36,42",689
2011,081102,żarski,Miasto Żary,38 652,31 265,"46,85",14 023
2011,081103,żarski,Gmina Brody,3 546,2 769,"30,52",754
2011,081104,żarski,Gmina Jasień,7 287,5 790,"35,98",1 903
2011,081105,żarski,Gmina Lipinki Łużyckie,3 264,2 591,"32,96",811
2011,081106,żarski,Gmina Lubsko,19 393,15 441,"36,89",5 306
2011,081107,żarski,Gmina Przewóz,3 277,2 541,"34,75",804
2011,081108,żarski,Gmina Trzebiel,5 870,4 619,"34,10",1 445
2011,081109,żarski,Gmina Tuplice,3 234,2 630,"32,74",794
2011,081110,żarski,Gmina Żary,11 945,9 397,"36,63",3 252
2011,081201,wschowski,Gmina Sława,12 405,9 746,"39,90",3 581
2011,081202,wschowski,Gmina Szlichtyngowa,5 189,3 985,"37,67",1 366
2011,081203,wschowski,Gmina Wschowa,21 459,17 088,"40,08",6 359
2011,086101,Gorzów Wielkopolski,Miasto Gorzów Wielkopolski,120 385,99 037,"50,80",48 434
2011,086201,Zielona Góra,Miasto Zielona Góra,112 264,92 950,"56,66",51 154
2011,100101,bełchatowski,Miasto Bełchatów,60 247,49 348,"52,59",24 516
2011,100102,bełchatowski,Gmina Bełchatów,10 240,8 234,"48,97",3 787
2011,100103,bełchatowski,Gmina Drużbice,5 008,4 097,"42,01",1 603
2011,100104,bełchatowski,Gmina Kleszczów,4 975,3 692,"44,72",1 529
2011,100105,bełchatowski,Gmina Kluki,4 157,3 298,"40,81",1 207
2011,100106,bełchatowski,Gmina Rusiec,5 203,4 270,"49,58",1 928
2011,100107,bełchatowski,Gmina Szczerców,7 987,6 337,"44,66",2 665
2011,100108,bełchatowski,Gmina Zelów,15 237,12 209,"45,14",5 118
2011,100201,kutnowski,Miasto Kutno,45 968,38 682,"47,61",17 491
2011,100202,kutnowski,Gmina Bedlno,5 937,4 887,"37,81",1 706
2011,100203,kutnowski,Gmina Dąbrowice,2 031,1 670,"36,29",561
2011,100204,kutnowski,Gmina Krośniewice,8 910,7 305,"33,00",2 226
2011,100205,kutnowski,Gmina Krzyżanów,4 431,3 600,"37,58",1 238
2011,100206,kutnowski,Gmina Kutno,8 556,6 902,"39,81",2 554
2011,100207,kutnowski,Gmina Łanięta,2 564,1 980,"32,83",589
2011,100208,kutnowski,Gmina Nowe Ostrowy,3 798,3 069,"32,06",891
2011,100209,kutnowski,Gmina Oporów,2 763,2 249,"38,46",777
2011,100210,kutnowski,Gmina Strzelce,4 125,3 355,"37,14",1 177
2011,100211,kutnowski,Gmina Żychlin,12 779,10 674,"38,70",3 819
2011,100301,łaski,Gmina Buczek,4 976,4 029,"41,45",1 588
2011,100302,łaski,Gmina Łask,28 358,23 128,"47,17",10 347
2011,100303,łaski,Gmina Sędziejowice,6 419,5 194,"41,51",1 998
2011,100304,łaski,Gmina Widawa,7 765,6 467,"38,27",2 319
2011,100305,łaski,Gmina Wodzierady,3 133,2 594,"43,45",1 065
2011,100401,łęczycki,Miasto Łęczyca,14 950,12 399,"47,72",5 542
2011,100402,łęczycki,Gmina Daszyna,4 213,3 428,"32,61",1 004
2011,100403,łęczycki,Gmina Góra Świętej Małgorzaty,4 536,3 601,"34,30",1 159
2011,100404,łęczycki,Gmina Grabów,6 425,5 151,"34,09",1 624
2011,100405,łęczycki,Gmina Łęczyca,8 607,7 970,"35,21",2 592
2011,100406,łęczycki,Gmina Piątek,6 379,5 197,"40,37",1 962
2011,100407,łęczycki,Gmina Świnice Warckie,4 059,3 284,"36,81",1 131
2011,100408,łęczycki,Gmina Witonia,3 473,2 861,"33,69",896
2011,100501,łowicki,Miasto Łowicz,29 650,25 041,"51,15",12 158
2011,100502,łowicki,Gmina Bielawy,5 867,4 825,"40,52",1 800
2011,100503,łowicki,Gmina Chąśno,3 116,2 486,"42,52",1 016
2011,100504,łowicki,Gmina Domaniewice,4 695,3 804,"38,54",1 389
2011,100505,łowicki,Gmina Kiernozia,3 641,2 943,"39,72",1 089
2011,100506,łowicki,Gmina Kocierzew Południowy,4 547,3 587,"47,06",1 613
2011,100507,łowicki,Gmina Łowicz,7 590,5 981,"43,20",2 431
2011,100508,łowicki,Gmina Łyszkowice,6 807,5 411,"33,14",1 686
2011,100509,łowicki,Gmina Nieborów,9 504,7 679,"43,10",3 089
2011,100510,łowicki,Gmina Zduny,6 034,4 968,"43,94",2 058
2011,100602,łódzki wschodni,Gmina Andrespol,12 426,10 109,"54,47",5 298
2011,100603,łódzki wschodni,Gmina Brójce,5 932,4 681,"50,27",2 270
2011,100607,łódzki wschodni,Gmina Koluszki,23 281,18 981,"52,11",9 484
2011,100608,łódzki wschodni,Gmina Nowosolna,4 058,3 377,"58,22",1 900
2011,100610,łódzki wschodni,Gmina Rzgów,9 326,7 483,"54,26",3 866
2011,100611,łódzki wschodni,Gmina Tuszyn,11 864,9 963,"46,00",4 387
2011,100701,opoczyński,Gmina Białaczów,6 096,4 831,"38,96",1 744
2011,100702,opoczyński,Gmina Drzewica,11 171,8 884,"44,78",3 706
2011,100703,opoczyński,Gmina Mniszków,4 728,3 789,"41,65",1 486
2011,100704,opoczyński,Gmina Opoczno,35 907,28 448,"50,11",13 467
2011,100705,opoczyński,Gmina Paradyż,4 625,3 543,"47,33",1 538
2011,100706,opoczyński,Gmina Poświętne,3 438,2 802,"47,97",1 283
2011,100707,opoczyński,Gmina Sławno,7 744,5 968,"44,77",2 512
2011,100708,opoczyński,Gmina Żarnów,6 188,5 064,"38,15",1 837
2011,100801,pabianicki,Miasto Konstantynów Łódzki,17 377,14 454,"50,55",6 952
2011,100802,pabianicki,Miasto Pabianice,67 651,56 997,"53,13",29 247
2011,100803,pabianicki,Gmina Dłutów,4 248,3 430,"44,99",1 454
2011,100804,pabianicki,Gmina Dobroń,7 121,5 754,"50,92",2 787
2011,100805,pabianicki,Gmina Ksawerów,7 338,5 984,"53,23",3 052
2011,100806,pabianicki,Gmina Lutomiersk,7 309,5 977,"43,48",2 415
2011,100807,pabianicki,Gmina Pabianice,6 106,4 920,"54,17",2 566
2011,100901,pajęczański,Gmina Działoszyn,13 033,10 389,"42,90",4 106
2011,100902,pajęczański,Gmina Kiełczygłów,4 352,3 554,"39,62",1 340
2011,100903,pajęczański,Gmina Nowa Brzeźnica,4 827,3 937,"38,96",1 394
2011,100904,pajęczański,Gmina Pajęczno,11 935,9 643,"43,43",3 948
2011,100905,pajęczański,Gmina Rząśnia,4 836,3 869,"42,52",1 548
2011,100906,pajęczański,Gmina Siemkowice,5 042,3 969,"36,38",1 326
2011,100907,pajęczański,Gmina Strzelce Wielkie,4 806,3 896,"38,06",1 370
2011,100908,pajęczański,Gmina Sulmierzyce,4 588,3 735,"44,44",1 546
2011,101001,piotrkowski,Gmina Aleksandrów,4 508,3 718,"40,86",1 372
2011,101002,piotrkowski,Gmina Czarnocin,4 054,3 246,"45,35",1 397
2011,101003,piotrkowski,Gmina Gorzkowice,8 748,6 887,"41,53",2 646
2011,101004,piotrkowski,Gmina Grabica,6 090,4 796,"41,60",1 900
2011,101005,piotrkowski,Gmina Łęki Szlacheckie,3 719,2 980,"33,39",912
2011,101006,piotrkowski,Gmina Moszczenica,12 798,10 195,"45,55",4 398
2011,101007,piotrkowski,Gmina Ręczno,3 812,3 071,"40,28",1 156
2011,101008,piotrkowski,Gmina Rozprza,12 195,9 532,"37,87",3 313
2011,101009,piotrkowski,Gmina Sulejów,16 153,12 687,"46,51",5 491
2011,101010,piotrkowski,Gmina Wola Krzysztoporska,11 733,9 095,"45,04",3 811
2011,101011,piotrkowski,Gmina Wolbórz,7 651,6 317,"51,42",3 072
2011,101101,poddębicki,Gmina Dalików,3 777,3 086,"40,89",1 151
2011,101102,poddębicki,Gmina Pęczniew,3 639,2 963,"41,31",1 139
2011,101103,poddębicki,Gmina Poddębice,15 800,12 950,"42,66",5 155
2011,101104,poddębicki,Gmina Uniejów,7 333,6 024,"45,00",2 546
2011,101105,poddębicki,Gmina Wartkowice,6 379,5 120,"33,50",1 554
2011,101106,poddębicki,Gmina Zadzim,5 251,4 390,"46,33",1 849
2011,101201,radomszczański,Miasto Radomsko,48 033,39 447,"46,47",17 432
