year,elections,teryt_code,powiat,gmina,political_party,n_votes,percentage
2011,sejm,180402,jarosławski,Miasto Radymno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,11,"0,55"
2011,sejm,180402,jarosławski,Miasto Radymno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,476,"24,02"
2011,sejm,180402,jarosławski,Miasto Radymno,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,3,"0,15"
2011,sejm,180402,jarosławski,Miasto Radymno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,28,"1,41"
2011,sejm,180402,jarosławski,Miasto Radymno,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,22,"1,11"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,851,"51,05"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,22,"1,32"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,225,"13,50"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,78,"4,68"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,278,"16,68"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,4,"0,24"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,170,"10,20"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,20,"1,20"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,14,"0,84"
2011,sejm,180403,jarosławski,Gmina Chłopice,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,5,"0,30"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,2 117,"51,18"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,59,"1,43"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,235,"5,68"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,266,"6,43"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,620,"14,99"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,17,"0,41"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,782,"18,91"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,15,"0,36"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,18,"0,44"
2011,sejm,180404,jarosławski,Gmina Jarosław,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,7,"0,17"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,903,"39,50"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,25,"1,09"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,179,"7,83"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,87,"3,81"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,868,"37,97"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,10,"0,44"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,192,"8,40"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,8,"0,35"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,12,"0,52"
2011,sejm,180405,jarosławski,Gmina Laszki,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,2,"0,09"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 687,"56,84"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,26,"0,88"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,162,"5,46"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,198,"6,67"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,317,"10,68"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,11,"0,37"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,502,"16,91"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,17,"0,57"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,40,"1,35"
2011,sejm,180406,jarosławski,Gmina Pawłosiów,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,8,"0,27"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,2 088,"65,97"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,40,"1,26"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,157,"4,96"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,137,"4,33"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,350,"11,06"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,3,"0,09"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,344,"10,87"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,15,"0,47"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,25,"0,79"
2011,sejm,180407,jarosławski,Gmina Pruchnik,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,6,"0,19"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 976,"55,15"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,37,"1,03"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,187,"5,22"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,138,"3,85"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,719,"20,07"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,7,"0,20"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,462,"12,89"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,27,"0,75"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,22,"0,61"
2011,sejm,180408,jarosławski,Gmina Radymno,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,8,"0,22"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,679,"55,38"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,21,"1,71"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,66,"5,38"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,64,"5,22"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,213,"17,37"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,7,"0,57"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,133,"10,85"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,27,"2,20"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,7,"0,57"
2011,sejm,180409,jarosławski,Gmina Rokietnica,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,9,"0,73"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 063,"55,80"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,23,"1,21"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,111,"5,83"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,93,"4,88"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,316,"16,59"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,6,"0,31"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,252,"13,23"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,8,"0,42"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,23,"1,21"
2011,sejm,180410,jarosławski,Gmina Roźwienica,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,10,"0,52"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,2 412,"57,61"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,67,"1,60"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,166,"3,96"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,234,"5,59"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,508,"12,13"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,14,"0,33"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,724,"17,29"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,14,"0,33"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,34,"0,81"
2011,sejm,180411,jarosławski,Gmina Wiązownica,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,14,"0,33"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,6 411,"43,88"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,202,"1,38"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,1 297,"8,88"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,1 128,"7,72"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,993,"6,80"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,26,"0,18"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,4 227,"28,93"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,13,"0,09"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,288,"1,97"
2011,sejm,180501,jasielski,Miasto Jasło,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,24,"0,16"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 369,"73,01"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,16,"0,85"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,67,"3,57"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,62,"3,31"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,156,"8,32"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,6,"0,32"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,181,"9,65"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,5,"0,27"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,10,"0,53"
2011,sejm,180502,jasielski,Gmina Brzyska,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,3,"0,16"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 944,"69,33"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,25,"0,89"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,88,"3,14"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,108,"3,85"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,255,"9,09"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,7,"0,25"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,323,"11,52"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,5,"0,18"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,36,"1,28"
2011,sejm,180503,jasielski,Gmina Dębowiec,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,13,"0,46"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,3 048,"51,93"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,80,"1,36"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,266,"4,53"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,388,"6,61"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,1 143,"19,47"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,11,"0,19"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,836,"14,24"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,7,"0,12"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,74,"1,26"
2011,sejm,180504,jasielski,Gmina Jasło,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,17,"0,29"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 561,"54,03"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,31,"1,07"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,91,"3,15"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,132,"4,57"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,702,"24,30"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,13,"0,45"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,313,"10,83"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,6,"0,21"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,34,"1,18"
2011,sejm,180505,jasielski,Gmina Kołaczyce,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,6,"0,21"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,166,"33,40"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,18,"3,62"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,34,"6,84"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,40,"8,05"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,120,"24,14"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,2,"0,40"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,113,"22,74"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,1,"0,20"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,3,"0,60"
2011,sejm,180506,jasielski,Gmina Krempna,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,0,"0,00"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 478,"43,08"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,36,"1,05"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,80,"2,33"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,133,"3,88"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,1 217,"35,47"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,9,"0,26"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,449,"13,09"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,5,"0,15"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,21,"0,61"
2011,sejm,180507,jasielski,Gmina Nowy Żmigród,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,3,"0,09"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 051,"63,66"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,18,"1,09"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,55,"3,33"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,62,"3,76"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,210,"12,72"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,6,"0,36"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,232,"14,05"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 8 - Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera - Zarejestrowana,2,"0,12"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,13,"0,79"
2011,sejm,180508,jasielski,Gmina Osiek Jasielski,Lista nr 10 - Komitet Wyborczy Prawica - Zarejestrowana,2,"0,12"
2011,sejm,180509,jasielski,Gmina Skołyszyn,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 803,"44,75"
2011,sejm,180509,jasielski,Gmina Skołyszyn,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,36,"0,89"
