year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2007,101708,wieluński,"Skomlin, gm.",3499,2721,46.38,1262
2007,101709,wieluński,"Wieluń, gm.",33650,27149,52.80,14334
2007,101710,wieluński,"Wierzchlas, gm.",6768,5269,40.35,2126
2007,101801,wieruszowski,"Bolesławiec, gm.",4171,3273,43.20,1414
2007,101802,wieruszowski,"Czastary, gm.",4041,3150,42.13,1327
2007,101803,wieruszowski,"Galewice, gm.",6244,4829,42.10,2033
2007,101804,wieruszowski,"Lututów, gm.",4785,3784,43.95,1663
2007,101805,wieruszowski,"Łubnice, gm.",4246,3234,40.04,1295
2007,101806,wieruszowski,"Sokolniki, gm.",4993,3886,42.54,1653
2007,101807,wieruszowski,"Wieruszów, gm.",14542,11426,52.86,6034
2007,101901,zduńskowolski,"Zduńska Wola, m.",44665,36020,55.77,20078
2007,101902,zduńskowolski,"Szadek, gm.",7472,5854,42.01,2459
2007,101903,zduńskowolski,"Zapolice, gm.",4810,3757,40.56,1524
2007,101904,zduńskowolski,"Zduńska Wola, gm.",11328,8661,45.87,3972
2007,102001,zgierski,"Głowno, m.",15172,12412,50.23,6232
2007,102002,zgierski,"Ozorków, m.",20791,16919,50.64,8553
2007,102003,zgierski,"Zgierz, m.",57261,47843,57.70,27586
2007,102004,zgierski,"Aleksandrów Łódzki, gm.",26717,21816,55.48,12100
2007,102005,zgierski,"Głowno, gm.",5006,3911,41.19,1611
2007,102006,zgierski,"Ozorków, gm.",6637,5228,49.16,2569
2007,102007,zgierski,"Parzęczew, gm.",4925,3943,47.88,1888
2007,102008,zgierski,"Stryków, gm.",11858,9711,50.18,4871
2007,102009,zgierski,"Zgierz, gm.",11086,9102,53.87,4898
2007,102101,brzeziński,"Brzeziny, m.",12413,10181,52.23,5315
2007,102102,brzeziński,"Brzeziny, gm.",5332,4178,45.55,1903
2007,102103,brzeziński,"Dmosin, gm.",4600,3854,48.88,1884
2007,102104,brzeziński,"Jeżów, gm.",3606,2831,51.01,1444
2007,102105,brzeziński,"Rogów, gm.",4710,3800,48.97,1858
2007,106101,Łódź,"Łódź, m.",720762,616669,63.00,388092
2007,106201,Piotrków Trybunalski,"Piotrków Trybunalski, m.",77753,63695,58.43,37196
2007,106301,Skierniewice,"Skierniewice, m.",48229,38983,59.01,22994
2007,120101,bocheński,"Bochnia, m.",29672,23400,59.47,13915
2007,120102,bocheński,"Bochnia, gm.",18584,14233,51.01,7256
2007,120103,bocheński,"Drwinia, gm.",6350,4946,49.49,2447
2007,120104,bocheński,"Lipnica Murowana, gm.",5576,4148,48.65,2016
2007,120105,bocheński,"Łapanów, gm.",7498,5562,49.46,2750
2007,120106,bocheński,"Nowy Wiśnicz, gm.",12913,10019,56.42,5650
2007,120107,bocheński,"Rzezawa, gm.",10634,7977,50.39,4020
2007,120108,bocheński,"Trzciana, gm.",5161,3823,56.26,2151
2007,120109,bocheński,"Żegocina, gm.",5029,3746,58.70,2197
2007,120201,brzeski,"Borzęcin, gm.",8404,6386,47.31,3020
2007,120202,brzeski,"Brzesko, gm.",36009,28034,54.69,15327
2007,120203,brzeski,"Czchów, gm.",9580,6902,51.88,3581
2007,120204,brzeski,"Dębno, gm.",14009,10478,54.92,5753
2007,120205,brzeski,"Gnojnik, gm.",7452,5489,50.56,2773
2007,120206,brzeski,"Iwkowa, gm.",6197,4470,53.38,2386
2007,120207,brzeski,"Szczurowa, gm.",9908,7755,41.04,3182
2007,120301,chrzanowski,"Alwernia, gm.",12566,10142,51.50,5223
2007,120302,chrzanowski,"Babice, gm.",8856,7041,53.46,3763
2007,120303,chrzanowski,"Chrzanów, gm.",48890,40598,56.90,23092
2007,120304,chrzanowski,"Libiąż, gm.",22992,18337,54.64,10016
2007,120305,chrzanowski,"Trzebinia, gm.",34035,28238,56.05,15767
2007,120401,dąbrowski,"Bolesław, gm.",2896,2316,39.68,919
2007,120402,dąbrowski,"Dąbrowa Tarnowska, gm.",20643,16183,47.13,7626
2007,120403,dąbrowski,"Gręboszów, gm.",3626,2911,45.31,1319
2007,120404,dąbrowski,"Mędrzechów, gm.",3612,2808,45.33,1273
2007,120405,dąbrowski,"Olesno, gm.",7856,6003,46.68,2801
2007,120406,dąbrowski,"Radgoszcz, gm.",7425,5448,45.08,2456
2007,120407,dąbrowski,"Szczucin, gm.",13570,10488,45.54,4773
2007,120501,gorlicki,"Gorlice, m.",29528,24184,52.66,12733
2007,120502,gorlicki,"Biecz, gm.",17406,13385,43.84,5868
2007,120503,gorlicki,"Bobowa, gm.",9515,6768,48.97,3312
2007,120504,gorlicki,"Gorlice, gm.",16720,12690,48.86,6200
2007,120505,gorlicki,"Lipinki, gm.",6932,5374,47.39,2546
2007,120506,gorlicki,"Łużna, gm.",8370,6270,45.25,2837
2007,120507,gorlicki,"Moszczenica, gm.",4926,3676,41.10,1511
2007,120508,gorlicki,"Ropa, gm.",5173,3754,51.86,1945
2007,120509,gorlicki,"Sękowa, gm.",4942,3761,44.56,1676
2007,120510,gorlicki,"Uście Gorlickie, gm.",6545,4917,43.14,2120
2007,120601,krakowski,"Czernichów, gm.",12915,10157,46.61,4734
2007,120602,krakowski,"Igołomia-Wawrzeńczyce, gm.",7619,5971,39.12,2336
2007,120603,krakowski,"Iwanowice, gm.",8137,6406,48.77,3120
2007,120604,krakowski,"Jerzmanowice-Przeginia, gm.",10396,8168,50.13,4093
2007,120605,krakowski,"Kocmyrzów-Luborzyca, gm.",13020,10099,47.17,4761
2007,120606,krakowski,"Krzeszowice, gm.",31428,25550,55.59,14197
2007,120607,krakowski,"Liszki, gm.",15364,12114,52.33,6337
2007,120608,krakowski,"Michałowice, gm.",7951,6182,52.59,3250
2007,120609,krakowski,"Mogilany, gm.",11193,8526,58.14,4957
2007,120610,krakowski,"Skała, gm.",9630,7571,49.08,3712
2007,120611,krakowski,"Skawina, gm.",41322,32580,55.21,17982
2007,120612,krakowski,"Słomniki, gm.",13645,10822,47.50,5140
2007,120613,krakowski,"Sułoszowa, gm.",5917,4598,50.72,2332
2007,120614,krakowski,"Świątniki Górne, gm.",8819,6847,52.37,3586
2007,120615,krakowski,"Wielka Wieś, gm.",9205,7320,58.16,4254
2007,120616,krakowski,"Zabierzów, gm.",22189,18264,60.58,11057
2007,120617,krakowski,"Zielonki, gm.",15151,12002,61.07,7324
2007,120701,limanowski,"Limanowa, m.",15055,11696,59.01,6901
2007,120702,limanowski,"Mszana Dolna, m.",7625,5738,55.75,3196
2007,120703,limanowski,"Dobra, gm.",9639,7244,45.58,3298
2007,120704,limanowski,"Jodłownik, gm.",8287,6166,47.65,2938
2007,120705,limanowski,"Kamienica, gm.",7535,5366,47.06,2524
2007,120706,limanowski,"Laskowa, gm.",7691,5456,60.91,3323
2007,120707,limanowski,"Limanowa, gm.",23544,16940,52.44,8883
2007,120708,limanowski,"Łukowica, gm.",9469,6709,49.96,3350
2007,120709,limanowski,"Mszana Dolna, gm.",16669,12015,53.16,6379
2007,120710,limanowski,"Niedźwiedź, gm.",6932,4898,41.89,2052
2007,120711,limanowski,"Słopnice, gm.",6148,4128,50.85,2099
2007,120712,limanowski,"Tymbark, gm.",6273,4529,57.65,2610
2007,120801,miechowski,"Charsznica, gm.",7904,6356,37.15,2361
2007,120802,miechowski,"Gołcza, gm.",6346,5119,43.29,2216
2007,120803,miechowski,"Kozłów, gm.",5072,4055,35.41,1436
2007,120804,miechowski,"Książ Wielki, gm.",5499,4464,41.82,1866
2007,120805,miechowski,"Miechów, gm.",20030,16272,47.38,7700
2007,120806,miechowski,"Racławice, gm.",2542,2046,35.00,716
2007,120807,miechowski,"Słaboszów, gm.",3963,3174,36.07,1145
2007,120901,myślenicki,"Dobczyce, gm.",13991,10680,54.78,5850
2007,120902,myślenicki,"Lubień, gm.",9261,6883,52.58,3618
2007,120903,myślenicki,"Myślenice, gm.",40848,31385,57.12,17924
2007,120904,myślenicki,"Pcim, gm.",10460,7753,53.05,4112
2007,120905,myślenicki,"Raciechowice, gm.",6090,4626,44.36,2052
2007,120906,myślenicki,"Siepraw, gm.",7847,5949,51.54,3064
2007,120907,myślenicki,"Sułkowice, gm.",13964,10513,46.18,4853
2007,120908,myślenicki,"Tokarnia, gm.",8310,6034,52.14,3146
2007,120909,myślenicki,"Wiśniowa, gm.",6833,5094,51.88,2643
2007,121001,nowosądecki,"Grybów, m.",6402,4884,59.71,2915
2007,121002,nowosądecki,"Chełmiec, gm.",25313,18116,58.15,10532
2007,121003,nowosądecki,"Gródek nad Dunajcem, gm.",9108,6463,48.79,3151
2007,121004,nowosądecki,"Grybów, gm.",23298,16561,59.65,9877
2007,121005,nowosądecki,"Kamionka Wielka, gm.",9379,6596,55.81,3681
2007,121006,nowosądecki,"Korzenna, gm.",13753,9852,52.24,5145
2007,121007,nowosądecki,"Krynica-Zdrój, gm.",17645,14555,56.37,8203
2007,121008,nowosądecki,"Łabowa, gm.",5364,3707,50.26,1862
2007,121009,nowosądecki,"Łącko, gm.",15361,11134,52.07,5791
2007,121010,nowosądecki,"Łososina Dolna, gm.",10177,7316,58.23,4258
2007,121011,nowosądecki,"Muszyna, gm.",11496,8787,53.23,4676
2007,121012,nowosądecki,"Nawojowa, gm.",7833,5526,55.32,3055
2007,121013,nowosądecki,"Piwniczna-Zdrój, gm.",10671,8067,49.47,3991
2007,121014,nowosądecki,"Podegrodzie, gm.",11939,8450,54.30,4584
2007,121015,nowosądecki,"Rytro, gm.",3767,2828,52.72,1490
2007,121016,nowosądecki,"Stary Sącz, gm.",22780,16759,56.23,9421
2007,121101,nowotarski,"Nowy Targ, m.",33488,26359,56.26,14814
2007,121102,nowotarski,"Szczawnica, gm.",7510,6078,48.95,2972
2007,121103,nowotarski,"Czarny Dunajec, gm.",21389,16197,37.85,6130
2007,121104,nowotarski,"Czorsztyn, gm.",7196,5347,46.03,2457
2007,121105,nowotarski,"Jabłonka, gm.",17258,12619,44.64,5633
2007,121106,nowotarski,"Krościenko nad Dunajcem, gm.",6575,5058,46.28,2341
2007,121107,nowotarski,"Lipnica Wielka, gm.",5735,4060,47.19,1916
2007,121108,nowotarski,"Łapsze Niżne, gm.",8883,6667,39.78,2651
2007,121109,nowotarski,"Nowy Targ, gm.",22530,16608,45.67,7585
2007,121110,nowotarski,"Ochotnica Dolna, gm.",8209,5862,46.33,2715
2007,121111,nowotarski,"Raba Wyżna, gm.",13816,10296,47.47,4885
2007,121112,nowotarski,"Rabka-Zdrój, gm.",17443,13771,55.26,7609
2007,121113,nowotarski,"Spytkowice, gm.",4211,3034,45.52,1379
2007,121114,nowotarski,"Szaflary, gm.",10117,7482,40.16,3004
2007,121201,olkuski,"Bukowno, m.",10614,8737,50.83,4441
2007,121203,olkuski,"Bolesław, gm.",7782,6354,48.19,3061
2007,121204,olkuski,"Klucze, gm.",14933,12254,53.08,6501
2007,121205,olkuski,"Olkusz, gm.",50816,41635,56.78,23623
2007,121206,olkuski,"Trzyciąż, gm.",7180,5667,38.96,2208
2007,121207,olkuski,"Wolbrom, gm.",23581,18713,48.02,8982
2007,121301,oświęcimski,"Oświęcim, m.",40841,33611,59.82,20097
2007,121302,oświęcimski,"Brzeszcze, gm.",21786,17621,58.65,10336
2007,121303,oświęcimski,"Chełmek, gm.",12931,10304,57.67,5939
2007,121304,oświęcimski,"Kęty, gm.",33779,26805,57.46,15400
2007,121305,oświęcimski,"Osiek, gm.",7957,6122,51.96,3181
2007,121306,oświęcimski,"Oświęcim, gm.",16993,13458,61.19,8233
2007,121307,oświęcimski,"Polanka Wielka, gm.",4173,3205,58.53,1876
2007,121308,oświęcimski,"Przeciszów, gm.",6794,5349,51.22,2740
2007,121309,oświęcimski,"Zator, gm.",9059,7110,54.91,3905
2007,121401,proszowicki,"Koniusza, gm.",8598,6674,39.57,2641
2007,121402,proszowicki,"Koszyce, gm.",5885,4693,35.76,1678
2007,121403,proszowicki,"Nowe Brzesko, gm.",5698,4495,42.60,1914
2007,121404,proszowicki,"Pałecznica, gm.",3703,2854,36.55,1043
2007,121405,proszowicki,"Proszowice, gm.",16511,13272,45.40,6025
2007,121406,proszowicki,"Radziemice, gm.",3492,2733,40.43,1105
2007,121501,suski,"Jordanów, m.",5177,4031,57.90,2328
2007,121502,suski,"Sucha Beskidzka, m.",9577,7921,54.98,4355
2007,121503,suski,"Budzów, gm.",8449,6186,44.28,2739
2007,121504,suski,"Bystra-Sidzina, gm.",6575,4714,49.32,2325
2007,121505,suski,"Jordanów, gm.",10665,7847,49.22,3860
2007,121506,suski,"Maków Podhalański, gm.",16177,12538,52.17,6537
2007,121507,suski,"Stryszawa, gm.",11810,9295,50.21,4666
2007,121508,suski,"Zawoja, gm.",9108,6917,49.95,3454
2007,121509,suski,"Zembrzyce, gm.",5616,4301,51.08,2197
2007,121601,tarnowski,"Ciężkowice, gm.",11306,8455,47.90,4049
2007,121602,tarnowski,"Gromnik, gm.",8647,6365,48.09,3061
2007,121603,tarnowski,"Lisia Góra, gm.",13914,10304,52.69,5428
2007,121604,tarnowski,"Pleśna, gm.",11872,8698,50.86,4424
2007,121605,tarnowski,"Radłów, gm.",9733,7480,46.51,3476
2007,121606,tarnowski,"Ryglice, gm.",11565,8530,49.51,4219
2007,121607,tarnowski,"Rzepiennik Strzyżewski, gm.",6967,5178,47.49,2457
2007,121608,tarnowski,"Skrzyszów, gm.",13243,9879,50.04,4941
2007,121609,tarnowski,"Tarnów, gm.",23208,17567,56.76,9963
2007,121610,tarnowski,"Tuchów, gm.",18283,13568,53.15,7211
2007,121611,tarnowski,"Wierzchosławice, gm.",10629,8218,54.03,4440
2007,121612,tarnowski,"Wietrzychowice, gm.",4228,3287,43.78,1439
2007,121613,tarnowski,"Wojnicz, gm.",13103,9900,51.93,5139
2007,121614,tarnowski,"Zakliczyn, gm.",12248,9169,46.02,4219
2007,121615,tarnowski,"Żabno, gm.",18991,14611,49.02,7161
2007,121616,tarnowski,"Szerzyny, gm.",8304,6364,44.72,2844
2007,121701,tatrzański,"Zakopane, m.",27882,23868,59.15,14117
2007,121702,tatrzański,"Biały Dunajec, gm.",6954,5309,42.40,2251
2007,121703,tatrzański,"Bukowina Tatrzańska, gm.",12522,9522,48.79,4646
2007,121704,tatrzański,"Kościelisko, gm.",8154,6223,46.18,2873
2007,121705,tatrzański,"Poronin, gm.",10830,8152,43.54,3547
2007,121801,wadowicki,"Andrychów, gm.",43886,34301,57.80,19820
2007,121802,wadowicki,"Brzeźnica, gm.",9627,7420,46.37,3439
2007,121803,wadowicki,"Kalwaria Zebrzydowska, gm.",19459,15041,52.35,7874
2007,121804,wadowicki,"Lanckorona, gm.",6027,4455,44.35,1975
2007,121805,wadowicki,"Mucharz, gm.",3870,2977,50.86,1514
2007,121806,wadowicki,"Spytkowice, gm.",10047,7584,47.52,3604
2007,121807,wadowicki,"Stryszów, gm.",6815,5191,47.83,2482
2007,121808,wadowicki,"Tomice, gm.",7355,5533,50.33,2784
2007,121809,wadowicki,"Wadowice, gm.",37582,29886,56.53,16890
2007,121810,wadowicki,"Wieprz, gm.",11630,8726,54.90,4789
2007,121901,wielicki,"Biskupice, gm.",8562,6553,51.52,3376
2007,121902,wielicki,"Gdów, gm.",16344,12325,48.36,5960
2007,121903,wielicki,"Kłaj, gm.",9785,7689,53.93,4147
2007,121904,wielicki,"Niepołomice, gm.",22142,17397,55.16,9589
2007,121905,wielicki,"Wieliczka, gm.",48234,38312,56.47,21625
2007,126101,Kraków,"Kraków, m.",705050,601803,66.66,400850
2007,126201,Nowy Sącz,"Nowy Sącz, m.",84005,66349,61.45,40752
2007,126301,Tarnów,"Tarnów, m.",114459,94847,58.77,55727
2007,140101,białobrzeski,"Białobrzegi, gm.",10459,8250,50.72,4183
2007,140102,białobrzeski,"Promna, gm.",5810,4584,45.92,2105
2007,140103,białobrzeski,"Radzanów, gm.",4022,2978,48.05,1430
2007,140104,białobrzeski,"Stara Błotnica, gm.",5266,3854,44.53,1716
2007,140105,białobrzeski,"Stromiec, gm.",5775,4311,37.39,1612
2007,140106,białobrzeski,"Wyśmierzyce, gm.",2936,2308,45.15,1042
2007,140201,ciechanowski,"Ciechanów, m.",46327,37264,54.27,20217
2007,140202,ciechanowski,"Ciechanów, gm.",6281,4833,41.44,2001
2007,140203,ciechanowski,"Glinojeck, gm.",8265,6373,35.27,2246
2007,140204,ciechanowski,"Gołymin-Ośrodek, gm.",4227,3224,37.90,1222
2007,140205,ciechanowski,"Grudusk, gm.",4077,3148,45.62,1436
2007,140206,ciechanowski,"Ojrzeń, gm.",4520,3436,40.69,1398
2007,140207,ciechanowski,"Opinogóra Górna, gm.",6098,4677,40.18,1879
2007,140208,ciechanowski,"Regimin, gm.",5064,3940,38.17,1504
2007,140209,ciechanowski,"Sońsk, gm.",8018,6326,41.73,2638
2007,140301,garwoliński,"Garwolin, m.",16654,13004,61.93,8054
2007,140302,garwoliński,"Łaskarzew, m.",4991,3843,52.62,2022
2007,140303,garwoliński,"Borowie, gm.",5229,3944,45.99,1814
2007,140304,garwoliński,"Garwolin, gm.",12283,9128,51.41,4690
2007,140305,garwoliński,"Górzno, gm.",6297,4682,50.68,2373
2007,140306,garwoliński,"Łaskarzew, gm.",5486,4055,47.82,1939
2007,140307,garwoliński,"Maciejowice, gm.",7698,5882,45.07,2651
2007,140308,garwoliński,"Miastków Kościelny, gm.",5187,4013,48.37,1941
2007,140309,garwoliński,"Parysów, gm.",4163,3109,45.90,1427
2007,140310,garwoliński,"Pilawa, gm.",10594,8149,50.39,4104
2007,140311,garwoliński,"Sobolew, gm.",8414,6352,48.61,3087
2007,140312,garwoliński,"Trojanów, gm.",7919,6071,47.42,2878
2007,140313,garwoliński,"Wilga, gm.",5215,4107,49.53,2033
2007,140314,garwoliński,"Żelechów, gm.",8818,6601,49.73,3283
2007,140401,gostyniński,"Gostynin, m.",19314,15808,51.75,8176
2007,140402,gostyniński,"Gostynin, gm.",12273,9536,39.54,3771
2007,140403,gostyniński,"Pacyna, gm.",3965,3285,47.09,1547
2007,140404,gostyniński,"Sanniki, gm.",6657,5261,44.48,2339
2007,140405,gostyniński,"Szczawin Kośc., gm.",5396,4170,40.29,1680
2007,140501,grodziski,"Milanówek, m.",15317,12781,66.43,8488
2007,140502,grodziski,"Podkowa Leśna, m.",3741,3240,76.27,2470
2007,140503,grodziski,"Baranów, gm.",4815,3811,43.53,1659
2007,140504,grodziski,"Grodzisk Mazowiecki, gm.",38002,30830,60.43,18622
2007,140505,grodziski,"Jaktorów, gm.",9912,7907,53.81,4253
2007,140506,grodziski,"Żabia Wola, gm.",6311,4984,51.42,2563
2007,140601,grójecki,"Belsk Duży, gm.",6701,5275,53.36,2815
2007,140602,grójecki,"Błędów, gm.",8099,6416,50.92,3266
2007,140603,grójecki,"Chynów, gm.",9380,7352,48.29,3550
2007,140604,grójecki,"Goszczyn, gm.",2892,2288,54.90,1256
2007,140605,grójecki,"Grójec, gm.",23634,19177,53.38,10235
2007,140606,grójecki,"Jasieniec, gm.",5405,4242,47.71,2024
2007,140607,grójecki,"Mogielnica, gm.",9389,7490,48.50,3633
2007,140608,grójecki,"Nowe Miasto nad Pilicą, gm.",8634,7207,52.93,3814
2007,140609,grójecki,"Pniewy, gm.",4480,3646,47.04,1715
2007,140611,grójecki,"Warka, gm.",19042,14892,52.75,7853
2007,140701,kozienicki,"Garbatka-Letnisko, gm.",5427,4722,47.90,2261
2007,140702,kozienicki,"Głowaczów, gm.",7660,6066,41.41,2512
2007,140703,kozienicki,"Gniewoszów, gm.",4293,3434,44.38,1520
2007,140704,kozienicki,"Grabów nad Pilicą, gm.",3816,3048,42.65,1299
2007,140705,kozienicki,"Kozienice, gm.",31776,25477,51.89,13216
2007,140706,kozienicki,"Magnuszew, gm.",6726,5257,48.13,2530
2007,140707,kozienicki,"Sieciechów, gm.",4231,3289,43.60,1434
2007,140801,legionowski,"Legionowo, m.",49883,40393,65.19,26328
2007,140802,legionowski,"Jabłonna, gm.",12755,10269,67.53,6926
2007,140803,legionowski,"Nieporęt, gm.",12191,10180,63.97,6512
2007,140804,legionowski,"Serock, gm.",11176,9202,53.86,4950
2007,140805,legionowski,"Wieliszew, gm.",8430,6819,57.00,3886
2007,140901,lipski,"Chotcza, gm.",2702,2207,29.68,655
2007,140902,lipski,"Ciepielów, gm.",6109,4701,39.37,1851
2007,140903,lipski,"Lipsko, gm.",12129,9824,40.68,3996
2007,140904,lipski,"Rzeczniów, gm.",4866,3854,40.66,1567
2007,140905,lipski,"Sienno, gm.",6461,5194,38.18,1982
2007,140906,lipski,"Solec nad Wisłą, gm.",5671,4625,34.98,1618
2007,141001,łosicki,"Huszlew, gm.",3169,2466,46.55,1148
2007,141002,łosicki,"Łosice, gm.",11614,9065,48.81,4425
2007,141003,łosicki,"Olszanka, gm.",3302,2551,48.06,1226
2007,141004,łosicki,"Platerów, gm.",5411,4289,41.52,1781
2007,141005,łosicki,"Sarnaki, gm.",5301,4247,46.50,1969
2007,141006,łosicki,"Stara Kornica, gm.",5190,3929,43.65,1714
2007,141101,makowski,"Maków Mazowiecki, m.",10368,8175,49.25,4023
2007,141102,makowski,"Czerwonka, gm.",2728,2074,42.67,885
2007,141103,makowski,"Karniewo, gm.",5624,4171,44.88,1871
2007,141104,makowski,"Krasnosielc, gm.",6897,5266,44.78,2358
2007,141105,makowski,"Młynarze, gm.",1813,1385,50.47,698
2007,141106,makowski,"Płoniawy-Bramura, gm.",6085,4747,41.65,1977
2007,141107,makowski,"Różan, gm.",4598,3650,45.29,1653
2007,141108,makowski,"Rzewnie, gm.",2863,2188,45.11,987
2007,141109,makowski,"Sypniewo, gm.",3684,2864,49.41,1415
2007,141110,makowski,"Szelków, gm.",3886,3018,47.02,1419
2007,141201,miński,"Mińsk Mazowiecki, m.",37597,30003,63.25,18956
2007,141204,miński,"Cegłów, gm.",6322,5037,51.78,2608
2007,141205,miński,"Dębe Wielkie, gm.",8475,6562,49.60,3253
2007,141206,miński,"Dobre, gm.",6054,4780,44.06,2105
2007,141207,miński,"Halinów, gm.",12426,9695,58.61,5681
2007,141208,miński,"Jakubów, gm.",5016,3885,47.90,1861
2007,141209,miński,"Kałuszyn, gm.",6128,4756,47.12,2236
2007,141210,miński,"Latowicz, gm.",5585,4327,41.09,1778
2007,141211,miński,"Mińsk Mazowiecki, gm.",12916,9956,52.23,5200
2007,141212,miński,"Mrozy, gm.",8631,7013,45.93,3221
2007,141213,miński,"Siennica, gm.",6970,5490,46.70,2564
2007,141214,miński,"Stanisławów, gm.",6337,4915,48.69,2392
2007,141215,miński,"Sulejówek, m.",18166,14781,67.01,9901
2007,141301,mławski,"Mława, m.",30532,24264,49.98,12121
2007,141302,mławski,"Dzierzgowo, gm.",3586,2746,42.13,1157
2007,141303,mławski,"Lipowiec Kościelny, gm.",5136,3871,36.58,1416
2007,141304,mławski,"Radzanów, gm.",3756,2806,40.09,1125
2007,141305,mławski,"Strzegowo, gm.",8346,6348,38.28,2429
2007,141306,mławski,"Stupsk, gm.",5179,3978,41.15,1637
2007,141307,mławski,"Szreńsk, gm.",4666,3475,40.20,1397
2007,141308,mławski,"Szydłowo, gm.",4724,3645,42.77,1559
2007,141309,mławski,"Wieczfnia Kościelna, gm.",4302,3236,38.54,1247
2007,141310,mławski,"Wiśniewo, gm.",5373,4059,38.56,1565
2007,141401,nowodworski,"Nowy Dwór Mazowiecki, m.",27455,21987,57.08,12551
2007,141402,nowodworski,"Czosnów, gm.",8442,7371,55.08,4059
2007,141403,nowodworski,"Leoncin, gm.",4990,4244,48.80,2070
2007,141404,nowodworski,"Nasielsk, gm.",19496,15152,43.74,6627
2007,141405,nowodworski,"Pomiechówek, gm.",8629,7043,53.54,3771
2007,141406,nowodworski,"Zakroczym, gm.",6214,4984,43.00,2143
2007,141501,ostrołęcki,"Baranowo, gm.",7101,5393,39.25,2116
2007,141502,ostrołęcki,"Czarnia, gm.",2873,2072,35.52,736
2007,141503,ostrołęcki,"Czerwin, gm.",5395,4225,45.47,1921
2007,141504,ostrołęcki,"Goworowo, gm.",9042,6944,35.44,2461
2007,141505,ostrołęcki,"Kadzidło, gm.",11371,8386,42.24,3541
2007,141506,ostrołęcki,"Lelis, gm.",8612,6173,46.75,2886
2007,141507,ostrołęcki,"Łyse, gm.",8507,6247,36.48,2278
2007,141508,ostrołęcki,"Myszyniec, gm.",10837,8071,40.44,3264
2007,141509,ostrołęcki,"Olszewo-Borki, gm.",9529,7077,47.51,3362
2007,141510,ostrołęcki,"Rzekuń, gm.",9111,6910,49.38,3411
2007,141511,ostrołęcki,"Troszyn, gm.",5106,3964,44.88,1779
2007,141601,ostrowski,"Ostrów Mazowiecka, m.",23542,18120,49.38,8946
2007,141602,ostrowski,"Andrzejewo, gm.",4654,3584,54.38,1949
2007,141603,ostrowski,"Boguty-Pianki, gm.",2972,2300,51.04,1174
2007,141604,ostrowski,"Brok, gm.",2914,2313,49.89,1154
2007,141605,ostrowski,"Małkinia Górna, gm.",12476,9849,43.29,4264
2007,141606,ostrowski,"Nur, gm.",3320,2651,49.11,1301
2007,141607,ostrowski,"Ostrów Mazowiecka, gm.",12919,9895,42.53,4208
2007,141608,ostrowski,"Stary Lubotyń, gm.",3992,3037,41.52,1261
2007,141609,ostrowski,"Szulborze Wielkie, gm.",1933,1501,42.31,635
2007,141610,ostrowski,"Wąsewo, gm.",4680,3648,42.52,1551
2007,141611,ostrowski,"Zaręby Kościelne, gm.",4003,3125,45.06,1408
2007,141701,otwocki,"Józefów, m.",17073,13774,71.00,9776
2007,141702,otwocki,"Otwock, m.",42340,34647,65.61,22729
2007,141703,otwocki,"Celestynów, gm.",11074,8766,61.18,5360
2007,141704,otwocki,"Karczew, gm.",15714,12783,61.75,7880
2007,141705,otwocki,"Kołbiel, gm.",7974,6317,52.43,3312
2007,141706,otwocki,"Osieck, gm.",3471,2771,51.93,1437
2007,141707,otwocki,"Sobienie-Jeziory, gm.",6322,4974,52.33,2603
2007,141708,otwocki,"Wiązowna, gm.",9151,7505,60.21,4519
2007,141801,piaseczyński,"Góra Kalwaria, gm.",24114,19347,54.29,10500
2007,141802,piaseczyński,"Konstancin-Jeziorna, gm.",23085,19175,65.41,12540
2007,141803,piaseczyński,"Lesznowola, gm.",15922,12424,67.96,8429
2007,141804,piaseczyński,"Piaseczno, gm.",58132,47121,69.53,32743
2007,141805,piaseczyński,"Prażmów, gm.",8400,6510,52.84,3440
2007,141806,piaseczyński,"Tarczyn, gm.",10367,8372,54.42,4556
2007,141901,płocki,"Bielsk, gm.",8986,6822,39.65,2704
2007,141902,płocki,"Bodzanów, gm.",8467,6580,39.57,2604
2007,141903,płocki,"Brudzeń Duży, gm.",7904,6027,43.60,2628
2007,141904,płocki,"Bulkowo, gm.",6029,4594,38.51,1769
2007,141905,płocki,"Drobin, gm.",8725,6583,33.12,2180
2007,141906,płocki,"Gąbin, gm.",10866,8601,47.06,4047
2007,141907,płocki,"Łąck, gm.",4993,3874,43.70,1693
2007,141908,płocki,"Mała Wieś, gm.",6400,4972,37.35,1856
2007,141909,płocki,"Nowy Duninów, gm.",3887,3048,38.45,1172
2007,141910,płocki,"Radzanowo, gm.",7494,5719,42.04,2404
2007,141911,płocki,"Słubice, gm.",4737,3627,41.52,1504
2007,141912,płocki,"Słupno, gm.",5654,4372,51.24,2240
2007,141913,płocki,"Stara Biała, gm.",10162,7646,46.99,3591
2007,141914,płocki,"Staroźreby, gm.",7711,5780,39.46,2281
2007,141915,płocki,"Wyszogród, gm.",6047,4822,41.87,2019
2007,142001,płoński,"Płońsk, m.",22399,18119,51.97,9416
2007,142002,płoński,"Raciąż, m.",4737,3688,45.53,1678
2007,142003,płoński,"Baboszewo, gm.",8248,6272,41.47,2601
