year,elections,teryt_code,powiat,gmina,surname,names,n_votes,percentage
2011,senat,020807,kłodzki,Gmina Kłodzko,Wijatyk,Bogusław Grzegorz,1 062,"19,15"
2011,senat,020808,kłodzki,Gmina Lądek-Zdrój,Jurcewicz,Stanisław,1 238,"39,10"
2011,senat,020808,kłodzki,Gmina Lądek-Zdrój,Makarczyk,Jerzy Michał,396,"12,51"
2011,senat,020808,kłodzki,Gmina Lądek-Zdrój,Niedzielski,Aleksander,421,"13,30"
2011,senat,020808,kłodzki,Gmina Lądek-Zdrój,Urbanowski,Henryk Czesław,714,"22,55"
2011,senat,020808,kłodzki,Gmina Lądek-Zdrój,Wijatyk,Bogusław Grzegorz,397,"12,54"
2011,senat,020809,kłodzki,Gmina Lewin Kłodzki,Jurcewicz,Stanisław,194,"35,27"
2011,senat,020809,kłodzki,Gmina Lewin Kłodzki,Makarczyk,Jerzy Michał,67,"12,18"
2011,senat,020809,kłodzki,Gmina Lewin Kłodzki,Niedzielski,Aleksander,72,"13,09"
2011,senat,020809,kłodzki,Gmina Lewin Kłodzki,Urbanowski,Henryk Czesław,166,"30,18"
2011,senat,020809,kłodzki,Gmina Lewin Kłodzki,Wijatyk,Bogusław Grzegorz,51,"9,27"
2011,senat,020810,kłodzki,Gmina Międzylesie,Jurcewicz,Stanisław,943,"41,36"
2011,senat,020810,kłodzki,Gmina Międzylesie,Makarczyk,Jerzy Michał,342,"15,00"
2011,senat,020810,kłodzki,Gmina Międzylesie,Niedzielski,Aleksander,363,"15,92"
2011,senat,020810,kłodzki,Gmina Międzylesie,Urbanowski,Henryk Czesław,429,"18,82"
2011,senat,020810,kłodzki,Gmina Międzylesie,Wijatyk,Bogusław Grzegorz,203,"8,90"
2011,senat,020811,kłodzki,Gmina Nowa Ruda,Jurcewicz,Stanisław,1 705,"45,77"
2011,senat,020811,kłodzki,Gmina Nowa Ruda,Makarczyk,Jerzy Michał,443,"11,89"
2011,senat,020811,kłodzki,Gmina Nowa Ruda,Niedzielski,Aleksander,565,"15,17"
2011,senat,020811,kłodzki,Gmina Nowa Ruda,Urbanowski,Henryk Czesław,738,"19,81"
2011,senat,020811,kłodzki,Gmina Nowa Ruda,Wijatyk,Bogusław Grzegorz,274,"7,36"
2011,senat,020812,kłodzki,Gmina Radków,Jurcewicz,Stanisław,1 146,"41,13"
2011,senat,020812,kłodzki,Gmina Radków,Makarczyk,Jerzy Michał,291,"10,45"
2011,senat,020812,kłodzki,Gmina Radków,Niedzielski,Aleksander,307,"11,02"
2011,senat,020812,kłodzki,Gmina Radków,Urbanowski,Henryk Czesław,727,"26,09"
2011,senat,020812,kłodzki,Gmina Radków,Wijatyk,Bogusław Grzegorz,315,"11,31"
2011,senat,020813,kłodzki,Gmina Stronie Śląskie,Jurcewicz,Stanisław,762,"31,54"
2011,senat,020813,kłodzki,Gmina Stronie Śląskie,Makarczyk,Jerzy Michał,190,"7,86"
2011,senat,020813,kłodzki,Gmina Stronie Śląskie,Niedzielski,Aleksander,266,"11,01"
2011,senat,020813,kłodzki,Gmina Stronie Śląskie,Urbanowski,Henryk Czesław,313,"12,96"
2011,senat,020813,kłodzki,Gmina Stronie Śląskie,Wijatyk,Bogusław Grzegorz,885,"36,63"
2011,senat,020814,kłodzki,Gmina Szczytna,Jurcewicz,Stanisław,1 063,"47,95"
2011,senat,020814,kłodzki,Gmina Szczytna,Makarczyk,Jerzy Michał,254,"11,46"
2011,senat,020814,kłodzki,Gmina Szczytna,Niedzielski,Aleksander,277,"12,49"
2011,senat,020814,kłodzki,Gmina Szczytna,Urbanowski,Henryk Czesław,471,"21,24"
2011,senat,020814,kłodzki,Gmina Szczytna,Wijatyk,Bogusław Grzegorz,152,"6,86"
2011,senat,020901,legnicki,Miasto Chojnów,Czudowska,Dorota,1 401,"30,56"
2011,senat,020901,legnicki,Miasto Chojnów,Demecki,Wacław,246,"5,37"
2011,senat,020901,legnicki,Miasto Chojnów,Głomb,Jacek Kazimierz,1 734,"37,82"
2011,senat,020901,legnicki,Miasto Chojnów,Mielnikiewicz,Zenona Krystyna,576,"12,56"
2011,senat,020901,legnicki,Miasto Chojnów,Myrda,Adam Stanisław,628,"13,70"
2011,senat,020902,legnicki,Gmina Chojnów,Czudowska,Dorota,812,"31,82"
2011,senat,020902,legnicki,Gmina Chojnów,Demecki,Wacław,406,"15,91"
2011,senat,020902,legnicki,Gmina Chojnów,Głomb,Jacek Kazimierz,749,"29,35"
2011,senat,020902,legnicki,Gmina Chojnów,Mielnikiewicz,Zenona Krystyna,239,"9,37"
2011,senat,020902,legnicki,Gmina Chojnów,Myrda,Adam Stanisław,346,"13,56"
2011,senat,020903,legnicki,Gmina Krotoszyce,Czudowska,Dorota,415,"39,98"
2011,senat,020903,legnicki,Gmina Krotoszyce,Demecki,Wacław,119,"11,46"
2011,senat,020903,legnicki,Gmina Krotoszyce,Głomb,Jacek Kazimierz,296,"28,52"
2011,senat,020903,legnicki,Gmina Krotoszyce,Mielnikiewicz,Zenona Krystyna,79,"7,61"
2011,senat,020903,legnicki,Gmina Krotoszyce,Myrda,Adam Stanisław,129,"12,43"
2011,senat,020904,legnicki,Gmina Kunice,Czudowska,Dorota,624,"28,76"
2011,senat,020904,legnicki,Gmina Kunice,Demecki,Wacław,172,"7,93"
2011,senat,020904,legnicki,Gmina Kunice,Głomb,Jacek Kazimierz,826,"38,06"
2011,senat,020904,legnicki,Gmina Kunice,Mielnikiewicz,Zenona Krystyna,225,"10,37"
2011,senat,020904,legnicki,Gmina Kunice,Myrda,Adam Stanisław,323,"14,88"
2011,senat,020905,legnicki,Gmina Legnickie Pole,Czudowska,Dorota,530,"34,13"
2011,senat,020905,legnicki,Gmina Legnickie Pole,Demecki,Wacław,183,"11,78"
2011,senat,020905,legnicki,Gmina Legnickie Pole,Głomb,Jacek Kazimierz,440,"28,33"
2011,senat,020905,legnicki,Gmina Legnickie Pole,Mielnikiewicz,Zenona Krystyna,166,"10,69"
2011,senat,020905,legnicki,Gmina Legnickie Pole,Myrda,Adam Stanisław,234,"15,07"
2011,senat,020906,legnicki,Gmina Miłkowice,Czudowska,Dorota,672,"31,58"
2011,senat,020906,legnicki,Gmina Miłkowice,Demecki,Wacław,218,"10,24"
2011,senat,020906,legnicki,Gmina Miłkowice,Głomb,Jacek Kazimierz,719,"33,79"
2011,senat,020906,legnicki,Gmina Miłkowice,Mielnikiewicz,Zenona Krystyna,211,"9,92"
2011,senat,020906,legnicki,Gmina Miłkowice,Myrda,Adam Stanisław,308,"14,47"
2011,senat,020907,legnicki,Gmina Prochowice,Czudowska,Dorota,655,"28,65"
2011,senat,020907,legnicki,Gmina Prochowice,Demecki,Wacław,246,"10,76"
2011,senat,020907,legnicki,Gmina Prochowice,Głomb,Jacek Kazimierz,767,"33,55"
2011,senat,020907,legnicki,Gmina Prochowice,Mielnikiewicz,Zenona Krystyna,160,"7,00"
2011,senat,020907,legnicki,Gmina Prochowice,Myrda,Adam Stanisław,458,"20,03"
2011,senat,020908,legnicki,Gmina Ruja,Czudowska,Dorota,181,"26,46"
2011,senat,020908,legnicki,Gmina Ruja,Demecki,Wacław,111,"16,23"
2011,senat,020908,legnicki,Gmina Ruja,Głomb,Jacek Kazimierz,189,"27,63"
2011,senat,020908,legnicki,Gmina Ruja,Mielnikiewicz,Zenona Krystyna,91,"13,30"
2011,senat,020908,legnicki,Gmina Ruja,Myrda,Adam Stanisław,112,"16,37"
2011,senat,021001,lubański,Miasto Lubań,Dulnik,Jerzy Stanisław,456,"5,62"
2011,senat,021001,lubański,Miasto Lubań,Hetel,Piotr,722,"8,90"
2011,senat,021001,lubański,Miasto Lubań,Kulczycki,Roman Marian,1 426,"17,58"
2011,senat,021001,lubański,Miasto Lubań,Michalski,Jan,2 749,"33,89"
2011,senat,021001,lubański,Miasto Lubań,Stemler,Anetta Elżbieta,173,"2,13"
2011,senat,021001,lubański,Miasto Lubań,Zieliński,Jerzy Andrzej,2 586,"31,88"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Dulnik,Jerzy Stanisław,111,"6,58"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Hetel,Piotr,168,"9,96"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Kulczycki,Roman Marian,359,"21,29"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Michalski,Jan,707,"41,93"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Stemler,Anetta Elżbieta,59,"3,50"
2011,senat,021002,lubański,Miasto Świeradów-Zdrój,Zieliński,Jerzy Andrzej,282,"16,73"
2011,senat,021003,lubański,Gmina Leśna,Dulnik,Jerzy Stanisław,451,"14,40"
2011,senat,021003,lubański,Gmina Leśna,Hetel,Piotr,364,"11,63"
2011,senat,021003,lubański,Gmina Leśna,Kulczycki,Roman Marian,605,"19,32"
2011,senat,021003,lubański,Gmina Leśna,Michalski,Jan,1 067,"34,08"
2011,senat,021003,lubański,Gmina Leśna,Stemler,Anetta Elżbieta,130,"4,15"
2011,senat,021003,lubański,Gmina Leśna,Zieliński,Jerzy Andrzej,514,"16,42"
2011,senat,021004,lubański,Gmina Lubań,Dulnik,Jerzy Stanisław,394,"19,92"
2011,senat,021004,lubański,Gmina Lubań,Hetel,Piotr,130,"6,57"
2011,senat,021004,lubański,Gmina Lubań,Kulczycki,Roman Marian,330,"16,68"
2011,senat,021004,lubański,Gmina Lubań,Michalski,Jan,624,"31,55"
2011,senat,021004,lubański,Gmina Lubań,Stemler,Anetta Elżbieta,57,"2,88"
2011,senat,021004,lubański,Gmina Lubań,Zieliński,Jerzy Andrzej,443,"22,40"
2011,senat,021005,lubański,Gmina Olszyna,Dulnik,Jerzy Stanisław,728,"35,86"
2011,senat,021005,lubański,Gmina Olszyna,Hetel,Piotr,159,"7,83"
2011,senat,021005,lubański,Gmina Olszyna,Kulczycki,Roman Marian,245,"12,07"
2011,senat,021005,lubański,Gmina Olszyna,Michalski,Jan,530,"26,11"
2011,senat,021005,lubański,Gmina Olszyna,Stemler,Anetta Elżbieta,60,"2,96"
2011,senat,021005,lubański,Gmina Olszyna,Zieliński,Jerzy Andrzej,308,"15,17"
2011,senat,021006,lubański,Gmina Platerówka,Dulnik,Jerzy Stanisław,75,"14,04"
2011,senat,021006,lubański,Gmina Platerówka,Hetel,Piotr,42,"7,87"
2011,senat,021006,lubański,Gmina Platerówka,Kulczycki,Roman Marian,153,"28,65"
2011,senat,021006,lubański,Gmina Platerówka,Michalski,Jan,145,"27,15"
2011,senat,021006,lubański,Gmina Platerówka,Stemler,Anetta Elżbieta,18,"3,37"
2011,senat,021006,lubański,Gmina Platerówka,Zieliński,Jerzy Andrzej,101,"18,91"
2011,senat,021007,lubański,Gmina Siekierczyn,Dulnik,Jerzy Stanisław,168,"9,74"
2011,senat,021007,lubański,Gmina Siekierczyn,Hetel,Piotr,164,"9,51"
2011,senat,021007,lubański,Gmina Siekierczyn,Kulczycki,Roman Marian,348,"20,19"
2011,senat,021007,lubański,Gmina Siekierczyn,Michalski,Jan,557,"32,31"
2011,senat,021007,lubański,Gmina Siekierczyn,Stemler,Anetta Elżbieta,50,"2,90"
2011,senat,021007,lubański,Gmina Siekierczyn,Zieliński,Jerzy Andrzej,437,"25,35"
2011,senat,021101,lubiński,Miasto Lubin,Czudowska,Dorota,7 526,"24,37"
2011,senat,021101,lubiński,Miasto Lubin,Demecki,Wacław,970,"3,14"
2011,senat,021101,lubiński,Miasto Lubin,Głomb,Jacek Kazimierz,6 093,"19,73"
2011,senat,021101,lubiński,Miasto Lubin,Mielnikiewicz,Zenona Krystyna,5 045,"16,34"
2011,senat,021101,lubiński,Miasto Lubin,Myrda,Adam Stanisław,11 247,"36,42"
2011,senat,021102,lubiński,Gmina Lubin,Czudowska,Dorota,1 327,"26,95"
2011,senat,021102,lubiński,Gmina Lubin,Demecki,Wacław,265,"5,38"
2011,senat,021102,lubiński,Gmina Lubin,Głomb,Jacek Kazimierz,1 073,"21,79"
2011,senat,021102,lubiński,Gmina Lubin,Mielnikiewicz,Zenona Krystyna,866,"17,59"
2011,senat,021102,lubiński,Gmina Lubin,Myrda,Adam Stanisław,1 393,"28,29"
2011,senat,021103,lubiński,Gmina Rudna,Czudowska,Dorota,816,"31,41"
2011,senat,021103,lubiński,Gmina Rudna,Demecki,Wacław,204,"7,85"
2011,senat,021103,lubiński,Gmina Rudna,Głomb,Jacek Kazimierz,442,"17,01"
2011,senat,021103,lubiński,Gmina Rudna,Mielnikiewicz,Zenona Krystyna,431,"16,59"
2011,senat,021103,lubiński,Gmina Rudna,Myrda,Adam Stanisław,705,"27,14"
2011,senat,021104,lubiński,Gmina Ścinawa,Czudowska,Dorota,1 153,"33,39"
2011,senat,021104,lubiński,Gmina Ścinawa,Demecki,Wacław,238,"6,89"
2011,senat,021104,lubiński,Gmina Ścinawa,Głomb,Jacek Kazimierz,721,"20,88"
2011,senat,021104,lubiński,Gmina Ścinawa,Mielnikiewicz,Zenona Krystyna,338,"9,79"
2011,senat,021104,lubiński,Gmina Ścinawa,Myrda,Adam Stanisław,1 003,"29,05"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Dulnik,Jerzy Stanisław,366,"12,03"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Hetel,Piotr,316,"10,38"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Kulczycki,Roman Marian,690,"22,67"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Michalski,Jan,1 125,"36,97"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Stemler,Anetta Elżbieta,102,"3,35"
2011,senat,021201,lwówecki,Gmina Gryfów Śląski,Zieliński,Jerzy Andrzej,444,"14,59"
2011,senat,021202,lwówecki,Gmina Lubomierz,Dulnik,Jerzy Stanisław,260,"14,98"
2011,senat,021202,lwówecki,Gmina Lubomierz,Hetel,Piotr,175,"10,08"
2011,senat,021202,lwówecki,Gmina Lubomierz,Kulczycki,Roman Marian,386,"22,24"
2011,senat,021202,lwówecki,Gmina Lubomierz,Michalski,Jan,612,"35,25"
2011,senat,021202,lwówecki,Gmina Lubomierz,Stemler,Anetta Elżbieta,54,"3,11"
2011,senat,021202,lwówecki,Gmina Lubomierz,Zieliński,Jerzy Andrzej,249,"14,34"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Dulnik,Jerzy Stanisław,361,"6,51"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Hetel,Piotr,586,"10,57"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Kulczycki,Roman Marian,1 504,"27,13"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Michalski,Jan,2 011,"36,27"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Stemler,Anetta Elżbieta,292,"5,27"
2011,senat,021203,lwówecki,Gmina Lwówek Śląski,Zieliński,Jerzy Andrzej,790,"14,25"
2011,senat,021204,lwówecki,Gmina Mirsk,Dulnik,Jerzy Stanisław,376,"14,27"
2011,senat,021204,lwówecki,Gmina Mirsk,Hetel,Piotr,265,"10,06"
2011,senat,021204,lwówecki,Gmina Mirsk,Kulczycki,Roman Marian,681,"25,84"
2011,senat,021204,lwówecki,Gmina Mirsk,Michalski,Jan,868,"32,94"
2011,senat,021204,lwówecki,Gmina Mirsk,Stemler,Anetta Elżbieta,81,"3,07"
2011,senat,021204,lwówecki,Gmina Mirsk,Zieliński,Jerzy Andrzej,364,"13,81"
2011,senat,021205,lwówecki,Gmina Wleń,Dulnik,Jerzy Stanisław,162,"10,81"
2011,senat,021205,lwówecki,Gmina Wleń,Hetel,Piotr,139,"9,28"
2011,senat,021205,lwówecki,Gmina Wleń,Kulczycki,Roman Marian,348,"23,23"
2011,senat,021205,lwówecki,Gmina Wleń,Michalski,Jan,568,"37,92"
2011,senat,021205,lwówecki,Gmina Wleń,Stemler,Anetta Elżbieta,48,"3,20"
2011,senat,021205,lwówecki,Gmina Wleń,Zieliński,Jerzy Andrzej,233,"15,55"
2011,senat,021301,milicki,Gmina Cieszków,Chmurzyński,Piotr Michał,28,"2,03"
2011,senat,021301,milicki,Gmina Cieszków,Czartoryski,Tytus Henryk,286,"20,78"
2011,senat,021301,milicki,Gmina Cieszków,Duda,Jarosław,494,"35,90"
2011,senat,021301,milicki,Gmina Cieszków,Misiak,Tomasz Wojciech,184,"13,37"
2011,senat,021301,milicki,Gmina Cieszków,Orłowska-Sondej,Grażyna Elżbieta,384,"27,91"
2011,senat,021302,milicki,Gmina Krośnice,Chmurzyński,Piotr Michał,58,"2,44"
2011,senat,021302,milicki,Gmina Krośnice,Czartoryski,Tytus Henryk,557,"23,45"
2011,senat,021302,milicki,Gmina Krośnice,Duda,Jarosław,680,"28,63"
2011,senat,021302,milicki,Gmina Krośnice,Misiak,Tomasz Wojciech,307,"12,93"
2011,senat,021302,milicki,Gmina Krośnice,Orłowska-Sondej,Grażyna Elżbieta,773,"32,55"
2011,senat,021303,milicki,Gmina Milicz,Chmurzyński,Piotr Michał,174,"2,10"
2011,senat,021303,milicki,Gmina Milicz,Czartoryski,Tytus Henryk,1 663,"20,09"
2011,senat,021303,milicki,Gmina Milicz,Duda,Jarosław,2 984,"36,04"
2011,senat,021303,milicki,Gmina Milicz,Misiak,Tomasz Wojciech,1 561,"18,85"
2011,senat,021303,milicki,Gmina Milicz,Orłowska-Sondej,Grażyna Elżbieta,1 897,"22,91"
2011,senat,021401,oleśnicki,Miasto Oleśnica,Chmurzyński,Piotr Michał,371,"2,48"
2011,senat,021401,oleśnicki,Miasto Oleśnica,Czartoryski,Tytus Henryk,3 122,"20,87"
2011,senat,021401,oleśnicki,Miasto Oleśnica,Duda,Jarosław,5 930,"39,63"
2011,senat,021401,oleśnicki,Miasto Oleśnica,Misiak,Tomasz Wojciech,3 613,"24,15"
2011,senat,021401,oleśnicki,Miasto Oleśnica,Orłowska-Sondej,Grażyna Elżbieta,1 926,"12,87"
2011,senat,021402,oleśnicki,Gmina Bierutów,Chmurzyński,Piotr Michał,354,"11,62"
2011,senat,021402,oleśnicki,Gmina Bierutów,Czartoryski,Tytus Henryk,596,"19,57"
2011,senat,021402,oleśnicki,Gmina Bierutów,Duda,Jarosław,870,"28,56"
2011,senat,021402,oleśnicki,Gmina Bierutów,Misiak,Tomasz Wojciech,608,"19,96"
2011,senat,021402,oleśnicki,Gmina Bierutów,Orłowska-Sondej,Grażyna Elżbieta,618,"20,29"
2011,senat,021403,oleśnicki,Gmina Dobroszyce,Chmurzyński,Piotr Michał,47,"2,47"
2011,senat,021403,oleśnicki,Gmina Dobroszyce,Czartoryski,Tytus Henryk,350,"18,41"
2011,senat,021403,oleśnicki,Gmina Dobroszyce,Duda,Jarosław,622,"32,72"
2011,senat,021403,oleśnicki,Gmina Dobroszyce,Misiak,Tomasz Wojciech,473,"24,88"
2011,senat,021403,oleśnicki,Gmina Dobroszyce,Orłowska-Sondej,Grażyna Elżbieta,409,"21,51"
2011,senat,021404,oleśnicki,Gmina Dziadowa Kłoda,Chmurzyński,Piotr Michał,28,"2,40"
2011,senat,021404,oleśnicki,Gmina Dziadowa Kłoda,Czartoryski,Tytus Henryk,141,"12,07"
2011,senat,021404,oleśnicki,Gmina Dziadowa Kłoda,Duda,Jarosław,339,"29,02"
2011,senat,021404,oleśnicki,Gmina Dziadowa Kłoda,Misiak,Tomasz Wojciech,298,"25,51"
2011,senat,021404,oleśnicki,Gmina Dziadowa Kłoda,Orłowska-Sondej,Grażyna Elżbieta,362,"30,99"
2011,senat,021405,oleśnicki,Gmina Międzybórz,Chmurzyński,Piotr Michał,38,"2,33"
2011,senat,021405,oleśnicki,Gmina Międzybórz,Czartoryski,Tytus Henryk,196,"12,04"
2011,senat,021405,oleśnicki,Gmina Międzybórz,Duda,Jarosław,707,"43,43"
2011,senat,021405,oleśnicki,Gmina Międzybórz,Misiak,Tomasz Wojciech,344,"21,13"
2011,senat,021405,oleśnicki,Gmina Międzybórz,Orłowska-Sondej,Grażyna Elżbieta,343,"21,07"
2011,senat,021406,oleśnicki,Gmina Oleśnica,Chmurzyński,Piotr Michał,79,"2,26"
2011,senat,021406,oleśnicki,Gmina Oleśnica,Czartoryski,Tytus Henryk,692,"19,84"
2011,senat,021406,oleśnicki,Gmina Oleśnica,Duda,Jarosław,1 244,"35,67"
2011,senat,021406,oleśnicki,Gmina Oleśnica,Misiak,Tomasz Wojciech,733,"21,01"
2011,senat,021406,oleśnicki,Gmina Oleśnica,Orłowska-Sondej,Grażyna Elżbieta,740,"21,22"
2011,senat,021407,oleśnicki,Gmina Syców,Chmurzyński,Piotr Michał,136,"2,36"
2011,senat,021407,oleśnicki,Gmina Syców,Czartoryski,Tytus Henryk,996,"17,29"
2011,senat,021407,oleśnicki,Gmina Syców,Duda,Jarosław,2 075,"36,02"
2011,senat,021407,oleśnicki,Gmina Syców,Misiak,Tomasz Wojciech,1 339,"23,25"
2011,senat,021407,oleśnicki,Gmina Syców,Orłowska-Sondej,Grażyna Elżbieta,1 214,"21,08"
2011,senat,021408,oleśnicki,Gmina Twardogóra,Chmurzyński,Piotr Michał,82,"1,93"
2011,senat,021408,oleśnicki,Gmina Twardogóra,Czartoryski,Tytus Henryk,757,"17,78"
2011,senat,021408,oleśnicki,Gmina Twardogóra,Duda,Jarosław,1 996,"46,88"
2011,senat,021408,oleśnicki,Gmina Twardogóra,Misiak,Tomasz Wojciech,789,"18,53"
2011,senat,021408,oleśnicki,Gmina Twardogóra,Orłowska-Sondej,Grażyna Elżbieta,634,"14,89"
2011,senat,021501,oławski,Miasto Oława,Chmurzyński,Piotr Michał,277,"2,11"
2011,senat,021501,oławski,Miasto Oława,Czartoryski,Tytus Henryk,2 733,"20,78"
2011,senat,021501,oławski,Miasto Oława,Duda,Jarosław,5 051,"38,41"
2011,senat,021501,oławski,Miasto Oława,Misiak,Tomasz Wojciech,2 981,"22,67"
2011,senat,021501,oławski,Miasto Oława,Orłowska-Sondej,Grażyna Elżbieta,2 107,"16,02"
2011,senat,021502,oławski,Gmina Domaniów,Chmurzyński,Piotr Michał,27,"1,59"
2011,senat,021502,oławski,Gmina Domaniów,Czartoryski,Tytus Henryk,356,"20,93"
2011,senat,021502,oławski,Gmina Domaniów,Duda,Jarosław,417,"24,51"
2011,senat,021502,oławski,Gmina Domaniów,Misiak,Tomasz Wojciech,361,"21,22"
2011,senat,021502,oławski,Gmina Domaniów,Orłowska-Sondej,Grażyna Elżbieta,540,"31,75"
2011,senat,021503,oławski,Gmina Jelcz-Laskowice,Chmurzyński,Piotr Michał,174,"2,14"
2011,senat,021503,oławski,Gmina Jelcz-Laskowice,Czartoryski,Tytus Henryk,1 987,"24,41"
2011,senat,021503,oławski,Gmina Jelcz-Laskowice,Duda,Jarosław,2 650,"32,56"
2011,senat,021503,oławski,Gmina Jelcz-Laskowice,Misiak,Tomasz Wojciech,1 849,"22,71"
2011,senat,021503,oławski,Gmina Jelcz-Laskowice,Orłowska-Sondej,Grażyna Elżbieta,1 480,"18,18"
2011,senat,021504,oławski,Gmina Oława,Chmurzyński,Piotr Michał,118,"2,41"
2011,senat,021504,oławski,Gmina Oława,Czartoryski,Tytus Henryk,1 175,"23,98"
2011,senat,021504,oławski,Gmina Oława,Duda,Jarosław,1 584,"32,33"
2011,senat,021504,oławski,Gmina Oława,Misiak,Tomasz Wojciech,1 041,"21,24"
2011,senat,021504,oławski,Gmina Oława,Orłowska-Sondej,Grażyna Elżbieta,982,"20,04"
2011,senat,021601,polkowicki,Gmina Chocianów,Czudowska,Dorota,1 710,"38,31"
2011,senat,021601,polkowicki,Gmina Chocianów,Demecki,Wacław,282,"6,32"
2011,senat,021601,polkowicki,Gmina Chocianów,Głomb,Jacek Kazimierz,862,"19,31"
2011,senat,021601,polkowicki,Gmina Chocianów,Mielnikiewicz,Zenona Krystyna,467,"10,46"
2011,senat,021601,polkowicki,Gmina Chocianów,Myrda,Adam Stanisław,1 143,"25,60"
2011,senat,021602,polkowicki,Gmina Gaworzyce,Czudowska,Dorota,448,"34,04"
2011,senat,021602,polkowicki,Gmina Gaworzyce,Demecki,Wacław,133,"10,11"
2011,senat,021602,polkowicki,Gmina Gaworzyce,Głomb,Jacek Kazimierz,268,"20,36"
2011,senat,021602,polkowicki,Gmina Gaworzyce,Mielnikiewicz,Zenona Krystyna,175,"13,30"
2011,senat,021602,polkowicki,Gmina Gaworzyce,Myrda,Adam Stanisław,292,"22,19"
2011,senat,021603,polkowicki,Gmina Grębocice,Czudowska,Dorota,575,"36,42"
2011,senat,021603,polkowicki,Gmina Grębocice,Demecki,Wacław,201,"12,73"
2011,senat,021603,polkowicki,Gmina Grębocice,Głomb,Jacek Kazimierz,366,"23,18"
2011,senat,021603,polkowicki,Gmina Grębocice,Mielnikiewicz,Zenona Krystyna,220,"13,93"
2011,senat,021603,polkowicki,Gmina Grębocice,Myrda,Adam Stanisław,217,"13,74"
2011,senat,021604,polkowicki,Gmina Polkowice,Czudowska,Dorota,3 317,"34,21"
2011,senat,021604,polkowicki,Gmina Polkowice,Demecki,Wacław,448,"4,62"
2011,senat,021604,polkowicki,Gmina Polkowice,Głomb,Jacek Kazimierz,2 390,"24,65"
2011,senat,021604,polkowicki,Gmina Polkowice,Mielnikiewicz,Zenona Krystyna,1 571,"16,20"
2011,senat,021604,polkowicki,Gmina Polkowice,Myrda,Adam Stanisław,1 969,"20,31"
2011,senat,021605,polkowicki,Gmina Przemków,Czudowska,Dorota,900,"33,92"
2011,senat,021605,polkowicki,Gmina Przemków,Demecki,Wacław,199,"7,50"
2011,senat,021605,polkowicki,Gmina Przemków,Głomb,Jacek Kazimierz,719,"27,10"
2011,senat,021605,polkowicki,Gmina Przemków,Mielnikiewicz,Zenona Krystyna,347,"13,08"
2011,senat,021605,polkowicki,Gmina Przemków,Myrda,Adam Stanisław,488,"18,39"
2011,senat,021606,polkowicki,Gmina Radwanice,Czudowska,Dorota,423,"27,94"
2011,senat,021606,polkowicki,Gmina Radwanice,Demecki,Wacław,179,"11,82"
2011,senat,021606,polkowicki,Gmina Radwanice,Głomb,Jacek Kazimierz,391,"25,83"
2011,senat,021606,polkowicki,Gmina Radwanice,Mielnikiewicz,Zenona Krystyna,273,"18,03"
2011,senat,021606,polkowicki,Gmina Radwanice,Myrda,Adam Stanisław,248,"16,38"
