year,elections,teryt_code,powiat,gmina,political_party,n_votes,percentage
2007,sejm,181703,sanocki,"Bukowsko, gm.",Komitet Wyborczy Platforma Obywatelska RP,300,16.82
2007,sejm,181703,sanocki,"Bukowsko, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,296,16.59
2007,sejm,181703,sanocki,"Bukowsko, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,74,4.15
2007,sejm,181703,sanocki,"Bukowsko, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,329,18.44
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Polska Partia Pracy,18,1.05
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Liga Polskich Rodzin,31,1.81
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,318,18.54
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Platforma Obywatelska RP,818,47.70
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,183,10.67
2007,sejm,181704,sanocki,"Komańcza, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,49,2.86
2007,sejm,181704,sanocki,"Komańcza, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,298,17.38
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Polska Partia Pracy,54,1.00
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Liga Polskich Rodzin,87,1.61
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,2417,44.83
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Platforma Obywatelska RP,1121,20.79
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,866,16.06
2007,sejm,181705,sanocki,"Sanok, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,301,5.58
2007,sejm,181705,sanocki,"Sanok, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,545,10.11
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Polska Partia Pracy,9,1.94
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Liga Polskich Rodzin,1,0.22
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,209,45.14
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Platforma Obywatelska RP,113,24.41
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,67,14.47
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,8,1.73
2007,sejm,181706,sanocki,"Tyrawa Wołoska, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,56,12.10
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Polska Partia Pracy,54,1.31
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Liga Polskich Rodzin,38,0.92
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1838,44.45
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Platforma Obywatelska RP,1265,30.59
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,439,10.62
2007,sejm,181707,sanocki,"Zagórz, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,60,1.45
2007,sejm,181707,sanocki,"Zagórz, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,441,10.67
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Polska Partia Pracy,29,1.00
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Liga Polskich Rodzin,35,1.21
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1076,37.26
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Platforma Obywatelska RP,676,23.41
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,386,13.37
2007,sejm,181708,sanocki,"Zarszyn, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,107,3.70
2007,sejm,181708,sanocki,"Zarszyn, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,579,20.05
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Polska Partia Pracy,205,0.75
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Liga Polskich Rodzin,574,2.09
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Prawo i Sprawiedliwość,11518,41.93
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Platforma Obywatelska RP,10642,38.74
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,1188,4.33
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,170,0.62
2007,sejm,181801,stalowowolski,"Stalowa Wola, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,3170,11.54
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Polska Partia Pracy,19,0.82
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Liga Polskich Rodzin,36,1.56
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1636,71.01
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Platforma Obywatelska RP,277,12.02
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,137,5.95
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,27,1.17
2007,sejm,181802,stalowowolski,"Bojanów, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,172,7.47
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Polska Partia Pracy,21,0.67
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Liga Polskich Rodzin,54,1.71
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1815,57.60
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Platforma Obywatelska RP,667,21.17
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,186,5.90
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,28,0.89
2007,sejm,181803,stalowowolski,"Pysznica, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,380,12.06
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Polska Partia Pracy,29,1.34
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Liga Polskich Rodzin,29,1.34
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,998,46.01
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Platforma Obywatelska RP,462,21.30
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,199,9.17
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,125,5.76
2007,sejm,181804,stalowowolski,"Radomyśl nad Sanem, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,327,15.08
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Polska Partia Pracy,39,1.43
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Liga Polskich Rodzin,32,1.17
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1320,48.37
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Platforma Obywatelska RP,672,24.62
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,319,11.69
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,54,1.98
2007,sejm,181805,stalowowolski,"Zaklików, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,293,10.74
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Polska Partia Pracy,44,1.24
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Liga Polskich Rodzin,44,1.24
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1736,48.86
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Platforma Obywatelska RP,760,21.39
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,308,8.67
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,42,1.18
2007,sejm,181806,stalowowolski,"Zaleszany, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,619,17.42
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Polska Partia Pracy,30,0.65
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Liga Polskich Rodzin,98,2.13
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,2545,55.39
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Platforma Obywatelska RP,1219,26.53
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,526,11.45
2007,sejm,181901,strzyżowski,"Czudec, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,40,0.87
2007,sejm,181901,strzyżowski,"Czudec, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,137,2.98
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Polska Partia Pracy,37,1.08
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Liga Polskich Rodzin,71,2.07
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1670,48.63
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Platforma Obywatelska RP,643,18.72
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,818,23.82
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,51,1.49
2007,sejm,181902,strzyżowski,"Frysztak, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,144,4.19
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Polska Partia Pracy,55,1.43
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Liga Polskich Rodzin,85,2.21
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,2118,55.16
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Platforma Obywatelska RP,638,16.61
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,710,18.49
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,65,1.69
2007,sejm,181903,strzyżowski,"Niebylec, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,169,4.40
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Polska Partia Pracy,65,0.89
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Liga Polskich Rodzin,116,1.59
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,3199,43.74
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Platforma Obywatelska RP,1647,22.52
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,1672,22.86
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,95,1.30
2007,sejm,181904,strzyżowski,"Strzyżów, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,519,7.10
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Polska Partia Pracy,40,1.42
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Liga Polskich Rodzin,113,4.01
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1535,54.41
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Platforma Obywatelska RP,413,14.64
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,527,18.68
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,59,2.09
2007,sejm,181905,strzyżowski,"Wiśniowa, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,134,4.75
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Polska Partia Pracy,26,0.54
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Liga Polskich Rodzin,58,1.21
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,2152,45.03
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Platforma Obywatelska RP,2028,42.44
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,251,5.25
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,44,0.92
2007,sejm,182001,tarnobrzeski,"Baranów Sandomierski, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,220,4.60
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Polska Partia Pracy,35,0.73
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Liga Polskich Rodzin,56,1.16
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1708,35.52
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Platforma Obywatelska RP,1334,27.75
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,555,11.54
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,55,1.14
2007,sejm,182002,tarnobrzeski,"Gorzyce, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,1065,22.15
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Polska Partia Pracy,52,1.69
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Liga Polskich Rodzin,43,1.40
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1449,47.20
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Platforma Obywatelska RP,915,29.80
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,320,10.42
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,61,1.99
2007,sejm,182003,tarnobrzeski,"Grębów, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,230,7.49
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Polska Partia Pracy,75,1.04
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Liga Polskich Rodzin,140,1.93
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,3098,42.78
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Platforma Obywatelska RP,2308,31.87
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,816,11.27
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,61,0.84
2007,sejm,182004,tarnobrzeski,"Nowa Dęba, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,744,10.27
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Polska Partia Pracy,17,1.71
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Liga Polskich Rodzin,12,1.20
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,405,40.62
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Platforma Obywatelska RP,276,27.68
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,188,18.86
2007,sejm,182101,leski,"Baligród, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,27,2.71
2007,sejm,182101,leski,"Baligród, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,72,7.22
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Polska Partia Pracy,5,0.72
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Liga Polskich Rodzin,3,0.43
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,153,22.08
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Platforma Obywatelska RP,411,59.31
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,45,6.49
2007,sejm,182102,leski,"Cisna, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,8,1.15
2007,sejm,182102,leski,"Cisna, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,68,9.81
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Polska Partia Pracy,41,1.01
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Liga Polskich Rodzin,57,1.40
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1604,39.54
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Platforma Obywatelska RP,1359,33.50
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,396,9.76
2007,sejm,182103,leski,"Lesko, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,57,1.40
2007,sejm,182103,leski,"Lesko, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,543,13.38
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Polska Partia Pracy,38,1.83
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Liga Polskich Rodzin,29,1.40
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,820,39.54
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Platforma Obywatelska RP,744,35.87
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,151,7.28
2007,sejm,182104,leski,"Olszanica, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,47,2.27
2007,sejm,182104,leski,"Olszanica, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,245,11.81
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Polska Partia Pracy,36,1.76
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Liga Polskich Rodzin,15,0.73
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,921,44.93
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Platforma Obywatelska RP,654,31.90
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,161,7.85
2007,sejm,182105,leski,"Solina, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,34,1.66
2007,sejm,182105,leski,"Solina, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,229,11.17
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Polska Partia Pracy,163,0.75
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Liga Polskich Rodzin,349,1.61
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Prawo i Sprawiedliwość,7915,36.50
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Platforma Obywatelska RP,9459,43.62
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,904,4.17
2007,sejm,186101,Krosno,"Krosno, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,157,0.72
2007,sejm,186101,Krosno,"Krosno, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,2736,12.62
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Polska Partia Pracy,230,0.78
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Liga Polskich Rodzin,324,1.10
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Prawo i Sprawiedliwość,10717,36.38
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Platforma Obywatelska RP,13596,46.15
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,934,3.17
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,254,0.86
2007,sejm,186201,Przemyśl,"Przemyśl, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,3405,11.56
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Polska Partia Pracy,660,0.80
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Liga Polskich Rodzin,1136,1.38
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Prawo i Sprawiedliwość,29102,35.43
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Platforma Obywatelska RP,33970,41.35
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,5768,7.02
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,430,0.52
2007,sejm,186301,Rzeszów,"Rzeszów, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,11080,13.49
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Polska Partia Pracy,197,0.94
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Liga Polskich Rodzin,357,1.71
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Prawo i Sprawiedliwość,7045,33.67
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Platforma Obywatelska RP,7879,37.66
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,1190,5.69
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,146,0.70
2007,sejm,186401,Tarnobrzeg,"Tarnobrzeg, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,4107,19.63
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Polska Partia Pracy,53,0.43
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Liga Polskich Rodzin,126,1.03
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Prawo i Sprawiedliwość,4334,35.48
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Platforma Obywatelska RP,5932,48.56
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,551,4.51
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,215,1.76
2007,sejm,200101,augustowski,"Augustów, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,926,7.58
2007,sejm,200101,augustowski,"Augustów, m.",Komitet Wyborczy Partii Kobiet,79,0.65
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Polska Partia Pracy,13,0.65
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Liga Polskich Rodzin,18,0.90
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,819,40.73
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Platforma Obywatelska RP,382,19.00
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,583,28.99
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,98,4.87
2007,sejm,200102,augustowski,"Augustów, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,89,4.43
2007,sejm,200102,augustowski,"Augustów, gm.",Komitet Wyborczy Partii Kobiet,9,0.45
2007,sejm,200103,augustowski,"Bargłów Kościelny, gm.",Komitet Wyborczy Polska Partia Pracy,13,0.83
2007,sejm,200103,augustowski,"Bargłów Kościelny, gm.",Komitet Wyborczy Liga Polskich Rodzin,23,1.47
2007,sejm,200103,augustowski,"Bargłów Kościelny, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,491,31.41
