year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2007,280501,ełcki,"Ełk, m.",56349,43342,35.29,15292
2007,280502,ełcki,"Ełk, gm.",10412,7617,26.77,2039
2007,280503,ełcki,"Kalinowo, gm.",7293,5327,22.13,1179
2007,280504,ełcki,"Prostki, gm.",7805,5702,22.17,1264
2007,280505,ełcki,"Stare Juchy, gm.",4219,3188,25.50,813
2007,280601,giżycki,"Giżycko, m.",30522,24595,35.87,8816
2007,280604,giżycki,"Giżycko, gm.",7787,5916,27.06,1600
2007,280605,giżycki,"Kruklanki, gm.",3178,2440,28.57,697
2007,280606,giżycki,"Miłki, gm.",4059,3026,23.99,726
2007,280608,giżycki,"Ryn, gm.",6340,4830,26.85,1297
2007,280610,giżycki,"Wydminy, gm.",6957,5288,28.67,1516
2007,280701,iławski,"Iława, m.",33205,27477,40.88,11225
2007,280702,iławski,"Lubawa, m.",9343,7128,42.07,2996
2007,280703,iławski,"Iława, gm.",11812,8509,32.32,2749
2007,280704,iławski,"Kisielice, gm.",6483,4808,29.39,1413
2007,280705,iławski,"Lubawa, gm.",10637,7604,40.35,3066
2007,280706,iławski,"Susz, gm.",13351,9772,26.64,2603
2007,280707,iławski,"Zalewo, gm.",7574,5661,23.07,1306
2007,280801,kętrzyński,"Kętrzyn, m.",29423,23770,33.54,7970
2007,280802,kętrzyński,"Barciany, gm.",7316,5546,22.70,1258
2007,280803,kętrzyński,"Kętrzyn, gm.",8671,6449,23.77,1532
2007,280804,kętrzyński,"Korsze, gm.",11271,8839,26.47,2340
2007,280805,kętrzyński,"Reszel, gm.",8823,6945,29.32,2034
2007,280806,kętrzyński,"Srokowo, gm.",4492,3391,29.81,1011
2007,280901,lidzbarski,"Lidzbark Warmiński, m.",16964,13513,37.85,5114
2007,280902,lidzbarski,"Kiwity, gm.",3616,2722,30.38,827
2007,280903,lidzbarski,"Lidzbark Warmiński, gm.",7036,5209,26.01,1355
2007,280904,lidzbarski,"Lubomino, gm.",3784,2810,24.41,686
2007,280905,lidzbarski,"Orneta, gm.",13200,10185,30.87,3143
2007,281001,mrągowski,"Mrągowo, m.",22510,17728,37.04,6562
2007,281002,mrągowski,"Mikołajki, gm.",8845,6998,30.22,2116
2007,281003,mrągowski,"Mrągowo, gm.",7778,5793,25.77,1493
2007,281004,mrągowski,"Piecki, gm.",8054,5987,30.13,1802
2007,281005,mrągowski,"Sorkwity, gm.",4863,3644,26.37,961
2007,281101,nidzicki,"Janowiec Kościelny, gm.",3653,2730,26.26,717
2007,281102,nidzicki,"Janowo, gm.",3031,2278,30.68,699
2007,281103,nidzicki,"Kozłowo, gm.",6571,4777,22.59,1078
2007,281104,nidzicki,"Nidzica, gm.",22289,17115,34.02,5822
2007,281201,nowomiejski,"Nowe Miasto Lubawskie, m.",11396,8193,42.17,3452
2007,281202,nowomiejski,"Biskupiec, gm.",10066,7365,36.59,2694
2007,281203,nowomiejski,"Grodziczno, gm.",6609,4750,37.09,1760
2007,281204,nowomiejski,"Kurzętnik, gm.",8934,6696,34.32,2298
2007,281205,nowomiejski,"Nowe Miasto Lubawskie, gm.",7995,5829,33.25,1938
2007,281303,olecki,"Kowale Oleckie, gm.",5940,4270,25.22,1077
2007,281304,olecki,"Olecko, gm.",22054,16805,33.43,5617
2007,281305,olecki,"Świętajno, gm.",4231,3124,25.38,793
2007,281306,olecki,"Wieliczki, gm.",3620,2633,28.83,759
2007,281401,olsztyński,"Barczewo, gm.",16244,13146,30.69,4034
2007,281402,olsztyński,"Biskupiec, gm.",19601,15272,32.92,5026
2007,281403,olsztyński,"Dobre Miasto, gm.",16361,12685,31.94,4048
2007,281404,olsztyński,"Dywity, gm.",8627,6634,36.27,2405
2007,281405,olsztyński,"Gietrzwałd, gm.",5312,4134,33.31,1376
2007,281406,olsztyński,"Jeziorany, gm.",8349,6323,24.91,1575
2007,281407,olsztyński,"Jonkowo, gm.",5582,4187,32.36,1353
2007,281408,olsztyński,"Kolno, gm.",3710,2825,22.65,640
2007,281409,olsztyński,"Olsztynek, gm.",13834,10507,29.56,3105
2007,281410,olsztyński,"Purda, gm.",7518,5760,26.08,1502
2007,281411,olsztyński,"Stawiguda, gm.",4885,3845,34.36,1321
2007,281412,olsztyński,"Świątki, gm.",4326,3148,25.32,797
2007,281501,ostródzki,"Ostróda, m.",34120,28244,38.26,10799
2007,281502,ostródzki,"Dąbrówno, gm.",4598,3386,28.47,963
2007,281503,ostródzki,"Grunwald, gm.",5982,4368,22.85,998
2007,281504,ostródzki,"Łukta, gm.",4493,3269,24.63,805
2007,281505,ostródzki,"Małdyty, gm.",6884,5130,23.61,1211
2007,281506,ostródzki,"Miłakowo, gm.",6038,4563,24.48,1116
2007,281507,ostródzki,"Miłomłyn, gm.",5154,3946,29.14,1150
2007,281508,ostródzki,"Morąg, gm.",25811,19747,31.35,6188
2007,281509,ostródzki,"Ostróda, gm.",15670,11557,32.44,3748
2007,281601,piski,"Biała Piska, gm.",12940,9307,32.14,2991
2007,281602,piski,"Orzysz, gm.",10019,7695,36.09,2775
2007,281603,piski,"Pisz, gm.",27762,21087,35.39,7462
2007,281604,piski,"Ruciane-Nida, gm.",8985,7047,35.75,2518
2007,281701,szczycieński,"Szczytno, m.",26317,21111,37.65,7945
2007,281702,szczycieński,"Dźwierzuty, gm.",7267,5389,23.23,1252
2007,281703,szczycieński,"Jedwabno, gm.",3766,2861,31.81,910
2007,281704,szczycieński,"Pasym, gm.",5284,3979,27.57,1096
2007,281705,szczycieński,"Rozogi, gm.",6032,4225,32.71,1382
2007,281706,szczycieński,"Szczytno, gm.",10491,7688,25.33,1946
2007,281707,szczycieński,"Świętajno, gm.",6284,4779,31.99,1529
2007,281708,szczycieński,"Wielbark, gm.",6778,4872,27.03,1317
2007,281801,gołdapski,"Banie Mazurskie, gm.",4372,3339,22.19,741
2007,281802,gołdapski,"Dubeninki, gm.",3407,2596,28.74,746
2007,281803,gołdapski,"Gołdap, gm.",20536,15561,30.28,4712
2007,281901,węgorzewski,"Budry, gm.",3361,2532,21.64,547
2007,281902,węgorzewski,"Pozezdrze, gm.",3593,2819,26.71,753
2007,281903,węgorzewski,"Węgorzewo, gm.",17883,14331,30.58,4380
2007,286101,Elbląg,"Elbląg, m.",125523,100337,40.86,40977
2007,286201,Olsztyn,"Olsztyn, m.",162965,133877,46.55,62279
2007,300101,chodzieski,"Chodzież, m.",20007,16120,44.33,7143
2007,300102,chodzieski,"Budzyń, gm.",8346,6221,36.89,2295
2007,300103,chodzieski,"Chodzież, gm.",5430,4140,42.42,1756
2007,300104,chodzieski,"Margonin, gm.",6326,4719,43.89,2069
2007,300105,chodzieski,"Szamocin, gm.",7408,5490,43.81,2404
2007,300201,czarnkowsko-trzcianecki,"Czarnków, m.",11903,9480,43.31,4106
2007,300202,czarnkowsko-trzcianecki,"Czarnków, gm.",10730,7984,37.66,3006
2007,300203,czarnkowsko-trzcianecki,"Drawsko, gm.",6005,4563,33.77,1541
2007,300204,czarnkowsko-trzcianecki,"Krzyż Wielkopolski, gm.",8844,6860,33.94,2328
2007,300205,czarnkowsko-trzcianecki,"Lubasz, gm.",6950,5174,38.23,1977
2007,300206,czarnkowsko-trzcianecki,"Połajewo, gm.",6255,4615,35.82,1653
2007,300207,czarnkowsko-trzcianecki,"Trzcianka, gm.",24170,18687,39.34,7350
2007,300208,czarnkowsko-trzcianecki,"Wieleń, gm.",12942,9980,37.02,3695
2007,300301,gnieźnieński,"Gniezno, m.",70043,56441,42.25,23819
2007,300302,gnieźnieński,"Czerniejewo, gm.",6995,5936,39.15,2322
2007,300303,gnieźnieński,"Gniezno, gm.",8275,6151,35.38,2176
2007,300304,gnieźnieński,"Kiszkowo, gm.",5348,3991,36.06,1437
2007,300305,gnieźnieński,"Kłecko, gm.",7788,5778,38.75,2235
2007,300306,gnieźnieński,"Łubowo, gm.",5306,3950,30.96,1223
2007,300307,gnieźnieński,"Mieleszyn, gm.",4108,2956,31.77,937
2007,300308,gnieźnieński,"Niechanowo, gm.",5402,3941,40.62,1600
2007,300309,gnieźnieński,"Trzemeszno, gm.",14325,11016,32.90,3617
2007,300310,gnieźnieński,"Witkowo, gm.",13734,10503,40.66,4268
2007,300401,gostyński,"Borek Wielkopolski, gm.",7816,5844,31.35,1830
2007,300402,gostyński,"Gostyń, gm.",28240,21840,37.06,8086
2007,300403,gostyński,"Krobia, gm.",13017,9854,34.44,3389
2007,300404,gostyński,"Pępowo, gm.",6062,4563,41.57,1896
2007,300405,gostyński,"Piaski, gm.",8354,6272,33.21,2083
2007,300406,gostyński,"Pogorzela, gm.",5268,3877,31.62,1225
2007,300407,gostyński,"Poniec, gm.",7991,6131,31.07,1904
2007,300501,grodziski,"Granowo, gm.",4867,3602,34.73,1251
2007,300502,grodziski,"Grodzisk Wielkopolski, gm.",18637,14263,35.77,5100
2007,300503,grodziski,"Kamieniec, gm.",6615,4899,36.13,1768
2007,300504,grodziski,"Rakoniewice, gm.",12671,9309,32.03,2979
2007,300505,grodziski,"Wielichowo, gm.",6954,5120,39.45,2020
2007,300601,jarociński,"Jaraczewo, gm.",8344,6239,40.84,2548
2007,300602,jarociński,"Jarocin, gm.",45157,35245,37.78,13309
2007,300603,jarociński,"Kotlin, gm.",7205,5371,31.63,1697
2007,300604,jarociński,"Żerków, gm.",10799,8107,31.92,2587
2007,300701,kaliski,"Blizanów, gm.",9341,7137,35.63,2539
2007,300702,kaliski,"Brzeziny, gm.",5858,4456,34.76,1548
2007,300703,kaliski,"Ceków-Kolonia, gm.",4686,3652,31.98,1168
2007,300704,kaliski,"Godziesze Wielkie, gm.",8291,6403,37.42,2395
2007,300705,kaliski,"Koźminek, gm.",7596,5763,34.74,2002
2007,300706,kaliski,"Lisków, gm.",5505,4209,38.61,1625
2007,300707,kaliski,"Mycielin, gm.",5010,3796,30.40,1154
2007,300708,kaliski,"Opatówek, gm.",10206,8018,44.70,3582
2007,300709,kaliski,"Stawiszyn, gm.",7413,5746,33.71,1936
2007,300710,kaliski,"Szczytniki, gm.",8116,6148,35.74,2197
2007,300711,kaliski,"Żelazków, gm.",8989,6903,37.91,2616
2007,300801,kępiński,"Baranów, gm.",7514,5656,38.90,2198
2007,300802,kępiński,"Bralin, gm.",5657,4283,39.86,1707
2007,300803,kępiński,"Kępno, gm.",24581,19226,40.09,7701
2007,300804,kępiński,"Łęka Opatowska, gm.",5250,3947,37.88,1494
2007,300805,kępiński,"Perzów, gm.",3912,2948,32.02,944
2007,300806,kępiński,"Rychtal, gm.",4066,3085,36.08,1113
2007,300807,kępiński,"Trzcinica, gm.",4780,3611,39.21,1415
2007,300901,kolski,"Koło, m.",23948,19251,40.37,7769
2007,300902,kolski,"Babiak, gm.",8238,6173,39.62,2445
2007,300903,kolski,"Chodów, gm.",3681,2890,31.14,900
2007,300904,kolski,"Dąbie, gm.",6948,5432,39.10,2122
2007,300905,kolski,"Grzegorzew, gm.",5686,4324,38.78,1674
2007,300906,kolski,"Kłodawa, gm.",13884,10748,37.51,4031
2007,300907,kolski,"Koło, gm.",7122,5410,36.14,1954
2007,300908,kolski,"Kościelec, gm.",6536,5006,32.92,1643
2007,300909,kolski,"Olszówka, gm.",5060,3788,34.53,1307
2007,300910,kolski,"Osiek Mały, gm.",5858,4351,33.51,1457
2007,300911,kolski,"Przedecz, gm.",4566,3524,36.49,1286
2007,301001,koniński,"Golina, gm.",11542,8755,34.51,3017
2007,301002,koniński,"Grodziec, gm.",5293,3922,30.90,1211
2007,301003,koniński,"Kazimierz Biskupi, gm.",10304,7758,34.48,2672
2007,301004,koniński,"Kleczew, gm.",9858,7346,35.34,2595
2007,301005,koniński,"Kramsk, gm.",10110,7612,32.29,2458
2007,301006,koniński,"Krzymów, gm.",7073,5218,35.97,1874
2007,301007,koniński,"Rychwał, gm.",8523,6372,36.50,2325
2007,301008,koniński,"Rzgów, gm.",6930,5160,33.57,1732
2007,301009,koniński,"Skulsk, gm.",6293,4766,28.91,1377
2007,301010,koniński,"Sompolno, gm.",10776,8129,34.10,2769
2007,301011,koniński,"Stare Miasto, gm.",10035,7454,37.87,2821
2007,301012,koniński,"Ślesin, gm.",13282,10128,30.71,3110
2007,301013,koniński,"Wierzbinek, gm.",8007,5868,30.83,1806
2007,301014,koniński,"Wilczyn, gm.",6529,4872,34.83,1696
2007,301101,kościański,"Kościan, m.",23996,19463,41.85,8145
2007,301102,kościański,"Czempiń, gm.",11291,8696,34.54,3003
2007,301103,kościański,"Kościan, gm.",14978,11228,36.25,4068
2007,301104,kościański,"Krzywiń, gm.",9993,7468,35.18,2626
2007,301105,kościański,"Śmigiel, gm.",17559,13415,35.81,4798
2007,301201,krotoszyński,"Sulmierzyce, m.",2760,2069,40.70,842
2007,301202,krotoszyński,"Kobylin, gm.",8184,6141,39.16,2402
2007,301203,krotoszyński,"Koźmin Wielkopolski, gm.",13897,10734,38.90,4169
2007,301204,krotoszyński,"Krotoszyn, gm.",40692,31496,42.60,13410
2007,301205,krotoszyński,"Rozdrażew, gm.",5309,3856,39.76,1532
2007,301206,krotoszyński,"Zduny, gm.",7013,5291,38.10,2016
2007,301301,leszczyński,"Krzemieniewo, gm.",8466,6461,36.42,2352
2007,301302,leszczyński,"Lipno, gm.",5729,4192,38.05,1595
2007,301303,leszczyński,"Osieczna, gm.",8604,6561,34.08,2235
2007,301304,leszczyński,"Rydzyna, gm.",7957,6080,37.43,2276
2007,301305,leszczyński,"Święciechowa, gm.",7157,5390,34.17,1841
2007,301306,leszczyński,"Wijewo, gm.",3514,2552,35.15,895
2007,301307,leszczyński,"Włoszakowice, gm.",8602,6323,36.69,2319
2007,301401,międzychodzki,"Chrzypsko Wielkie, gm.",3294,2514,34.57,869
2007,301402,międzychodzki,"Kwilcz, gm.",6219,4671,30.87,1442
2007,301403,międzychodzki,"Międzychód, gm.",18471,14335,34.39,4929
2007,301404,międzychodzki,"Sieraków, gm.",8729,6685,34.21,2287
2007,301501,nowotomyski,"Kuślin, gm.",5468,4045,33.25,1342
2007,301502,nowotomyski,"Lwówek, gm.",9262,6948,34.31,2383
2007,301503,nowotomyski,"Miedzichowo, gm.",3798,2956,35.96,1063
2007,301504,nowotomyski,"Nowy Tomyśl, gm.",24181,18728,37.46,7013
2007,301505,nowotomyski,"Opalenica, gm.",15762,12006,38.01,4561
2007,301506,nowotomyski,"Zbąszyń, gm.",13526,10257,36.11,3704
2007,301601,obornicki,"Oborniki, gm.",31544,24547,37.58,9218
2007,301602,obornicki,"Rogoźno, gm.",17424,13237,36.26,4796
2007,301603,obornicki,"Ryczywół, gm.",7239,5415,40.90,2214
2007,301701,ostrowski,"Ostrów Wielkopolski, m.",73596,59564,43.14,25675
2007,301702,ostrowski,"Nowe Skalmierzyce, gm.",15200,11697,35.62,4162
2007,301703,ostrowski,"Odolanów, gm.",14031,10400,44.12,4585
2007,301704,ostrowski,"Ostrów Wielkopolski, gm.",17954,13563,39.17,5311
2007,301705,ostrowski,"Przygodzice, gm.",11351,8556,41.54,3551
2007,301706,ostrowski,"Raszków, gm.",11394,8561,35.98,3076
2007,301707,ostrowski,"Sieroszewice, gm.",9714,7237,34.20,2473
2007,301708,ostrowski,"Sośnie, gm.",6590,4838,35.45,1715
2007,301801,ostrzeszowski,"Czajków, gm.",2730,1949,37.66,734
2007,301802,ostrzeszowski,"Doruchów, gm.",5160,3781,37.69,1425
2007,301803,ostrzeszowski,"Grabów nad Prosną, gm.",7833,5941,37.35,2219
2007,301804,ostrzeszowski,"Kobyla Góra, gm.",5937,4417,35.52,1569
2007,301805,ostrzeszowski,"Kraszewice, gm.",3698,2769,35.25,976
2007,301806,ostrzeszowski,"Mikstat, gm.",6312,4768,33.83,1613
2007,301807,ostrzeszowski,"Ostrzeszów, gm.",23337,18151,36.59,6639
2007,301901,pilski,"Piła, m.",74598,59387,48.32,28684
2007,301902,pilski,"Białośliwie, gm.",4881,3644,44.35,1616
2007,301903,pilski,"Kaczory, gm.",7512,5594,61.44,3433
2007,301904,pilski,"Łobżenica, gm.",10241,7480,46.79,3499
2007,301905,pilski,"Miasteczko Krajeńskie, gm.",3239,2444,48.28,1178
2007,301906,pilski,"Szydłowo, gm.",7525,5596,36.74,2056
2007,301907,pilski,"Ujście, gm.",8109,6167,39.45,2433
2007,301908,pilski,"Wyrzysk, gm.",14371,10772,45.11,4857
2007,301909,pilski,"Wysoka, gm.",7022,5140,45.68,2343
2007,302001,pleszewski,"Chocz, gm.",4881,3625,33.10,1200
2007,302002,pleszewski,"Czermin, gm.",4975,3749,37.13,1392
2007,302003,pleszewski,"Dobrzyca, gm.",8459,6375,35.51,2258
2007,302004,pleszewski,"Gizałki, gm.",4693,3479,32.25,1122
2007,302005,pleszewski,"Gołuchów, gm.",9861,7407,36.76,2722
2007,302006,pleszewski,"Pleszew, gm.",29806,23494,36.36,8541
2007,302101,poznański,"Luboń, m.",25463,20092,44.58,8952
2007,302102,poznański,"Puszczykowo, m.",8844,7407,51.63,3823
2007,302103,poznański,"Buk, gm.",11773,8919,41.69,3716
2007,302104,poznański,"Czerwonak, gm.",22297,18176,42.33,7691
2007,302105,poznański,"Dopiewo, gm.",12313,9654,43.08,4159
2007,302106,poznański,"Kleszczewo, gm.",4915,3660,42.16,1543
2007,302107,poznański,"Komorniki, gm.",12884,10214,42.97,4388
2007,302108,poznański,"Kostrzyn, gm.",15658,12037,34.90,4198
2007,302109,poznański,"Kórnik, gm.",16447,12726,42.78,5440
2007,302110,poznański,"Mosina, gm.",24631,19466,41.06,7989
2007,302111,poznański,"Murowana Goślina, gm.",15405,11620,36.51,4240
2007,302112,poznański,"Pobiedziska, gm.",15964,12257,37.74,4622
2007,302113,poznański,"Rokietnica, gm.",8515,6670,36.45,2429
2007,302114,poznański,"Stęszew, gm.",13741,10556,35.64,3760
2007,302115,poznański,"Suchy Las, gm.",11631,9328,50.74,4731
2007,302116,poznański,"Swarzędz, gm.",38560,30286,44.17,13375
2007,302117,poznański,"Tarnowo Podgórne, gm.",17710,13791,47.71,6577
2007,302201,rawicki,"Bojanowo, gm.",9092,6860,31.79,2180
2007,302202,rawicki,"Jutrosin, gm.",7212,5306,38.54,2045
2007,302203,rawicki,"Miejska Górka, gm.",9455,7187,32.09,2306
2007,302204,rawicki,"Pakosław, gm.",4649,3420,39.94,1366
2007,302205,rawicki,"Rawicz, gm.",29398,24002,36.26,8696
2007,302301,słupecki,"Słupca, m.",14681,11809,41.10,4854
2007,302302,słupecki,"Lądek, gm.",5863,4505,33.83,1524
2007,302303,słupecki,"Orchowo, gm.",4081,3032,35.16,1066
2007,302304,słupecki,"Ostrowite, gm.",5214,3970,31.01,1231
2007,302305,słupecki,"Powidz, gm.",2126,1756,45.27,795
2007,302306,słupecki,"Słupca, gm.",9204,6874,31.45,2161
2007,302307,słupecki,"Strzałkowo, gm.",9670,7322,36.41,2665
2007,302308,słupecki,"Zagórów, gm.",9237,7022,30.53,2144
2007,302401,szamotulski,"Obrzycko, m.",2294,1763,40.39,709
2007,302402,szamotulski,"Duszniki, gm.",8164,6211,39.67,2463
2007,302403,szamotulski,"Kaźmierz, gm.",6932,5292,31.73,1679
2007,302404,szamotulski,"Obrzycko, gm.",4226,3248,31.13,1011
2007,302405,szamotulski,"Ostroróg, gm.",4895,3749,30.33,1137
2007,302406,szamotulski,"Pniewy, gm.",12102,9213,38.66,3560
2007,302407,szamotulski,"Szamotuły, gm.",28062,22440,39.02,8754
2007,302408,szamotulski,"Wronki, gm.",18678,16307,35.15,5731
2007,302501,średzki,"Dominowo, gm.",2861,2130,34.65,738
2007,302502,średzki,"Krzykosy, gm.",6471,4880,35.29,1721
2007,302503,średzki,"Nowe Miasto nad Wartą, gm.",9172,6853,32.00,2192
2007,302504,średzki,"Środa Wielkopolska, gm.",30143,23742,37.78,8961
2007,302505,średzki,"Zaniemyśl, gm.",6212,4701,37.01,1740
2007,302601,śremski,"Brodnica, gm.",4797,3595,32.07,1153
2007,302602,śremski,"Dolsk, gm.",5810,4309,32.49,1400
2007,302603,śremski,"Książ Wielkopolski, gm.",8496,6312,32.27,2036
2007,302604,śremski,"Śrem, gm.",39988,31461,38.62,12142
2007,302701,turecki,"Turek, m.",30301,24183,42.46,10267
2007,302702,turecki,"Brudzew, gm.",6269,4685,33.94,1587
2007,302703,turecki,"Dobra, gm.",6520,5026,36.51,1835
2007,302704,turecki,"Kawęczyn, gm.",5418,4114,40.45,1660
2007,302705,turecki,"Malanów, gm.",6504,4788,30.87,1478
2007,302706,turecki,"Przykona, gm.",4182,3148,37.67,1186
2007,302707,turecki,"Tuliszków, gm.",10579,7986,34.10,2721
2007,302708,turecki,"Turek, gm.",7572,5605,35.29,1978
2007,302709,turecki,"Władysławów, gm.",7886,5819,38.84,2257
2007,302801,wągrowiecki,"Wągrowiec, m.",24497,19436,42.57,8268
2007,302802,wągrowiecki,"Damasławek, gm.",5755,4381,39.95,1750
2007,302803,wągrowiecki,"Gołańcz, gm.",8734,6410,45.29,2902
2007,302804,wągrowiecki,"Mieścisko, gm.",6011,4464,37.72,1683
2007,302805,wągrowiecki,"Skoki, gm.",8572,6444,36.05,2323
2007,302806,wągrowiecki,"Wapno, gm.",3290,2460,37.03,911
2007,302807,wągrowiecki,"Wągrowiec, gm.",11493,8410,35.40,2975
2007,302901,wolsztyński,"Przemęt, gm.",13597,10153,33.39,3387
2007,302902,wolsztyński,"Siedlec, gm.",12084,8929,37.55,3351
2007,302903,wolsztyński,"Wolsztyn, gm.",29451,22640,41.01,9284
2007,303001,wrzesiński,"Kołaczkowo, gm.",6245,4613,39.24,1810
2007,303002,wrzesiński,"Miłosław, gm.",10522,8131,40.12,3261
2007,303003,wrzesiński,"Nekla, gm.",6678,5052,38.68,1954
2007,303004,wrzesiński,"Pyzdry, gm.",7389,5655,32.31,1826
2007,303005,wrzesiński,"Września, gm.",43983,34393,46.08,15831
2007,303101,złotowski,"Złotów, m.",19043,14966,43.13,6450
2007,303102,złotowski,"Jastrowie, gm.",11897,8949,35.48,3175
2007,303103,złotowski,"Krajenka, gm.",7444,5522,40.87,2257
2007,303104,złotowski,"Lipka, gm.",5802,4338,34.62,1501
2007,303105,złotowski,"Okonek, gm.",9340,7064,33.61,2373
2007,303106,złotowski,"Tarnówka, gm.",3184,2386,36.92,881
2007,303107,złotowski,"Zakrzewo, gm.",4827,3512,47.55,1670
2007,303108,złotowski,"Złotów, gm.",9243,6735,33.78,2274
2007,306101,Kalisz,"Kalisz, m.",106571,86950,42.34,36786
2007,306201,Konin,"Konin, m.",80916,64758,44.04,28516
2007,306301,Leszno,"Leszno, m.",63301,50545,42.35,21409
2007,306401,Poznań,"Poznań, m.",536598,448296,49.63,222190
2007,320101,białogardzki,"Białogard, m.",24622,19359,36.34,7032
2007,320102,białogardzki,"Białogard, gm.",8107,6039,23.60,1425
2007,320103,białogardzki,"Karlino, gm.",9436,7127,27.37,1951
2007,320104,białogardzki,"Tychowo, gm.",7210,5420,28.17,1527
2007,320201,choszczeński,"Bierzwnik, gm.",5146,3953,30.84,1219
2007,320202,choszczeński,"Choszczno, gm.",22725,18137,31.50,5711
2007,320203,choszczeński,"Drawno, gm.",5561,4288,31.20,1338
2007,320204,choszczeński,"Krzęcin, gm.",4032,3058,19.56,598
2007,320205,choszczeński,"Pełczyce, gm.",8394,6361,34.32,2181
2007,320206,choszczeński,"Recz, gm.",5986,4504,22.98,1035
2007,320301,drawski,"Czaplinek, gm.",12311,9531,29.40,2802
2007,320302,drawski,"Drawsko Pomorskie, gm.",17190,13376,33.04,4419
2007,320303,drawski,"Kalisz Pomorski, gm.",7629,5784,27.52,1592
2007,320304,drawski,"Ostrowice, gm.",2652,2010,29.80,599
2007,320305,drawski,"Wierzchowo, gm.",4724,4150,34.94,1448
2007,320306,drawski,"Złocieniec, gm.",16142,12641,34.67,4380
2007,320402,goleniowski,"Goleniów, gm.",32710,26680,35.77,9536
2007,320403,goleniowski,"Maszewo, gm.",8250,6102,29.71,1811
2007,320404,goleniowski,"Nowogard, gm.",24992,19843,33.88,6719
2007,320405,goleniowski,"Osina, gm.",2943,2182,31.44,686
2007,320406,goleniowski,"Przybiernów, gm.",5349,4071,30.04,1223
2007,320407,goleniowski,"Stepnica, gm.",4821,3710,29.33,1088
2007,320501,gryficki,"Brojce, gm.",3866,2900,22.41,650
2007,320502,gryficki,"Gryfice, gm.",24221,19219,34.73,6670
2007,320503,gryficki,"Karnice, gm.",4390,3320,27.62,916
2007,320504,gryficki,"Płoty, gm.",9534,7253,35.70,2589
2007,320507,gryficki,"Rewal, gm.",3399,2912,45.02,1310
2007,320508,gryficki,"Trzebiatów, gm.",17126,13161,30.31,3987
2007,320601,gryfiński,"Banie, gm.",6771,5078,24.20,1227
2007,320602,gryfiński,"Cedynia, gm.",4555,3468,20.42,708
2007,320603,gryfiński,"Chojna, gm.",13940,10688,29.95,3200
2007,320604,gryfiński,"Gryfino, gm.",31504,24856,39.75,9877
2007,320605,gryfiński,"Mieszkowice, gm.",7773,5782,31.32,1810
2007,320606,gryfiński,"Moryń, gm.",4460,3452,25.90,894
2007,320607,gryfiński,"Stare Czarnowo, gm.",3790,2967,32.59,967
2007,320608,gryfiński,"Trzcińsko-Zdrój, gm.",5909,4518,29.79,1346
2007,320609,gryfiński,"Widuchowa, gm.",5660,4250,24.73,1051
2007,320701,kamieński,"Dziwnów, gm.",4119,3622,37.77,1368
2007,320702,kamieński,"Golczewo, gm.",6262,4751,35.87,1703
2007,320703,kamieński,"Kamień Pomorski, gm.",14915,12037,34.93,4202
2007,320704,kamieński,"Międzyzdroje, gm.",6559,5559,37.78,2097
2007,320705,kamieński,"Świerzno, gm.",4367,3245,24.25,787
2007,320706,kamieński,"Wolin, gm.",12585,9870,30.29,2990
2007,320801,kołobrzeski,"Kołobrzeg, m.",45437,37534,41.71,15650
2007,320802,kołobrzeski,"Dygowo, gm.",5532,4134,25.50,1054
2007,320803,kołobrzeski,"Gościno, gm.",5251,3918,27.21,1068
2007,320804,kołobrzeski,"Kołobrzeg, gm.",8705,6933,34.34,2381
2007,320805,kołobrzeski,"Rymań, gm.",4310,3212,30.48,979
2007,320806,kołobrzeski,"Siemyśl, gm.",3564,2649,27.78,736
2007,320807,kołobrzeski,"Ustronie Morskie, gm.",3584,2840,38.80,1101
2007,320901,koszaliński,"Będzino, gm.",9340,7120,30.59,2177
2007,320902,koszaliński,"Biesiekierz, gm.",5199,3878,34.89,1351
2007,320903,koszaliński,"Bobolice, gm.",10180,7996,28.76,2298
2007,320904,koszaliński,"Manowo, gm.",6154,4724,32.71,1545
2007,320905,koszaliński,"Mielno, gm.",4832,4220,39.98,1686
2007,320906,koszaliński,"Polanów, gm.",9468,6966,28.75,2002
2007,320907,koszaliński,"Sianów, gm.",13381,10046,33.32,3346
2007,320908,koszaliński,"Świeszyno, gm.",5654,4305,35.03,1508
2007,321001,myśliborski,"Barlinek, gm.",19896,15626,32.64,5101
2007,321002,myśliborski,"Boleszkowice, gm.",2925,2225,25.39,565
2007,321003,myśliborski,"Dębno, gm.",21111,16321,32.87,5362
2007,321004,myśliborski,"Myślibórz, gm.",21317,16814,30.82,5182
2007,321005,myśliborski,"Nowogródek Pomorski, gm.",3351,2517,25.98,654
2007,321101,policki,"Dobra (Szczecińska), gm.",10759,8228,43.13,3543
2007,321102,policki,"Kołbaskowo, gm.",8276,6189,34.37,2124
2007,321103,policki,"Nowe Warpno, gm.",1634,1349,30.54,412
2007,321104,policki,"Police, gm.",40466,31898,36.15,11526
2007,321201,pyrzycki,"Bielice, gm.",2961,2231,29.45,656
2007,321202,pyrzycki,"Kozielice, gm.",2716,2067,29.12,602
2007,321203,pyrzycki,"Lipiany, gm.",6333,4994,35.20,1758
